"","TP0003_CD8_LTBI","TP0004_CD8_LTBI","TP0005_CD8_LTBI","TP0008_CD8_LTBI","TP0015_CD8_LTBI","TU0084_CD8_HC","XT0101_CD8_HC","TU0079_CD8_HC","TU0119_CD8_HC","TP0001_CD8_LTBI","TP0007_CD8_LTBI","TU0146_CD8_HC","XT0103_CD8_HC","TP0013_CD8_LTBI","TU0005_CD8_LTBI","TU0010_CD8_LTBI","TU0013_CD8_LTBI","TU0021_CD8_LTBI","TU0022_CD8_LTBI","TU0024_CD8_LTBI","TU0033_CD8_LTBI","TU0035_CD8_LTBI","TU0046_CD8_LTBI","TU0050_CD8_HC","TU0052_CD8_HC","TU0053_CD8_HC","TU0056_CD8_HC","TU0057_CD8_HC","TU0059_CD8_HC","TU0063_CD8_LTBI","TU0070_CD8_LTBI","TU0071_CD8_HC","TU0075_CD8_LTBI","TU0085_CD8_HC","TU0094_CD8_HC","TU0110_CD8_HC","XT0082_CD8_HC","XT0106_CD8_HC","XT0123_CD8_HC","XT0134_CD8_LTBI"
"AP1M2",0,0,0,0,0,0,0,0.2583683370194,0.122385275226864,0,0,0.0984512513054288,0,0,0,0,0,0,0,0,0,0,0,0.79827764733396,0,0.772883540461447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AP1S1",26.6668933029971,19.7597778901371,27.8087232246104,48.8191020372435,26.8647809691939,31.3474850139153,42.1958376136924,16.4131331093654,13.3564661012065,28.1957168031788,26.7506204012734,19.5644960526483,27.7284861584765,28.5368179225405,28.0884191669492,30.2030908010298,33.8841582289743,10.7706333865148,25.8317420730743,47.9161924801099,24.3662567909092,35.9667257161557,37.2464367496235,44.9901729002584,33.7023409085163,19.7652042053293,31.7553952503426,35.0491530628506,28.7233495287141,38.6627567311337,43.9774670313404,41.5499344297722,32.9580206766384,22.8053170026101,27.5273538608741,24.2590822846268,41.5355010842625,45.8452905369563,39.9049525503505,38.8739883219019
"AP1S2",19.9105830101569,30.0033231008323,19.0470215588471,19.1105170156929,15.3524218882464,18.3591332102611,14.774926601933,22.5738654924805,19.5622184609867,12.0030507718209,18.247588867281,16.9034804935508,21.1776946517351,16.1891632515693,18.3722246418853,23.2914735329296,25.6742474082942,7.26451020106977,17.8376630228917,26.3759589884822,16.9949466151082,36.2597481214935,14.6455435578457,18.707122935634,21.0203849180131,21.1219752968173,19.5637853617765,23.8796348769844,23.6318894144423,20.3423177087759,24.7888230236481,35.8951877677896,20.2808416588621,19.9314887585418,30.6856375605956,22.6221023810209,22.41153005165,18.8118600219252,16.102844326285,20.1325619244114
"AP1S3",1.55389564389616,1.28676824757772,0.779487741646284,0.580515060354456,2.9606516379571,2.3972395728786,3.21317372139049,3.58929787149734,2.24668959036963,0.981521172690604,1.97046505523901,2.54001782374185,2.05284565400315,5.22457206469263,1.44547136362477,1.98584888147433,3.5881560956874,1.67849500910632,1.15916217922853,2.38923241405652,1.9951266162863,2.83327515922083,0.945427152278227,2.05953649713659,0.68691797009318,0.766930897044228,1.59730597158712,1.8436191984508,4.72696149484112,0.533564539213394,0.895412604716899,2.29363589073986,1.03077891197854,1.72554247286118,1.93817865518631,2.89519383534752,3.44594987848458,5.32848466737804,1.30070883818859,3.14058969836036
"AP2A1",17.6734698875054,11.820241317654,16.3991973729635,11.298669146158,18.082712695392,12.5946288023058,17.2631902354227,10.1133733664682,10.2614276102242,25.9648133616928,23.8171827247358,12.131176431442,13.0332603920358,26.3755395528561,25.8607946181679,20.69785331364,20.5900077199236,9.15352480860171,16.2667128811555,15.5180950112695,24.3277251855749,39.3710343178938,10.0167908096284,13.9040671215251,24.2642765145321,14.3568271990467,22.2457863581387,33.5054986871922,12.6206776737106,19.2505902384373,13.7774318942429,16.9405706990464,17.3231111512051,22.6375523103682,29.937014892651,15.4925151276088,22.7971446379912,15.0536117029312,21.3988707369707,14.2649365636748
"AP2A2",7.52346706481105,8.56424107400791,7.84522982319557,5.54302693595059,11.4500670967391,7.76979228027976,6.43003584478182,7.25722148559546,5.85671814591071,11.2849454305256,8.39730634929214,8.35754498162451,11.5111641069441,11.8661228896851,9.40383065433254,9.92540193491325,13.3565271618643,9.24656347424512,9.13286612193445,13.4609025620032,9.2368666723586,7.48539016982103,9.86010189029491,14.1843408451129,11.4265657680552,8.4585733938174,8.59632307501803,8.77420399985721,10.7460987580952,10.4845042816885,9.67284439544352,11.3705003882336,6.6907195474331,13.9528853683626,10.2482357523135,12.7573550021938,9.41371179556842,9.24638787658203,7.78695336138837,8.61410146170066
"AP2B1",34.5385604220704,46.1539858583718,47.1190346392594,33.6868576689909,62.3688733694911,36.6917780127415,38.404568765701,54.4941095493281,81.6543087363854,68.2857178035751,56.6966726125922,61.6047735963523,63.1989464085738,35.0777100582393,40.6549255526309,57.8101808411926,46.1161447691313,23.5987415658457,49.932764749175,44.3514029852907,34.1217808477682,44.702533595203,37.2463955558329,39.1727463885642,50.6850708998894,44.711006115877,41.2397988672693,51.4922090901041,50.1550797572888,45.0459744911308,51.1561848688421,42.8492369717213,55.531011363801,58.2200412749142,42.2682391014857,56.8078838881734,45.6948626858114,47.4921513477971,45.4905473700776,59.8609164901731
"AP2M1",320.269705038761,379.332955238758,308.813185322605,275.357939112032,270.892074272674,321.562008080697,326.323662134633,299.206497969686,257.745515426602,561.795542721009,478.814022330681,491.664229821403,567.639839835834,545.267312486132,558.586321290661,573.562574407391,518.308332691179,464.747267862298,477.683944171079,484.516176274862,536.501428766727,581.327014849205,623.618294675831,568.280625140311,577.972249744062,488.694837981321,517.06229981959,590.767765646343,427.300671569973,526.507717888314,466.110030906514,540.135600907701,456.560882849054,514.457472882392,438.915706002335,484.925934906886,509.466160508509,538.702071813812,493.566528331708,516.791396115949
"AP2S1",195.126754351111,163.298323227008,171.545996128539,211.592366155895,151.272893505668,172.349801906294,246.213776906691,127.981779285335,91.0938803609319,238.690606712025,195.358837623137,160.39453759919,182.134316409037,150.849711976825,106.423070980848,123.299106734211,155.083133510245,95.7816651837694,118.289749199726,168.554015657159,166.886881288281,138.214473150565,169.330849211257,146.950847080035,170.017005161807,149.24918357303,118.386099929817,146.483224425028,149.349921633649,124.74562771705,159.692287083633,135.206946296003,120.675463413647,140.796869889556,142.332363883252,137.661272814119,114.306139322799,102.162946014119,149.473965045231,120.659240903175
"AP3B1",35.0759234108261,32.1764389885059,30.2822758750268,20.26375091454,26.5121462800574,23.2372287458536,33.9593639241834,32.3658944621218,27.4946347588413,24.3955059139183,23.3541193775564,37.9126282400827,27.4528570494075,22.5964548123555,30.9949959634835,28.9824108977006,29.6052629573885,23.2062318548741,35.9075304815841,22.5980835445429,30.6368305787763,36.9533151956948,32.8755009084276,29.5907994729756,23.271397135305,33.0280600761511,22.1214626321345,19.3926453974349,22.2036762926296,22.0402018712429,22.5285285792785,14.9171874466528,23.689764796572,26.8281380765907,26.3572626179882,22.1397315512533,29.0744120341692,29.5714250473781,26.9977349202073,29.9952648132317
"AP3B2",0,0.175450069749925,0,0.0943745831906895,0.0217259977151653,0,0,0.0338646343546694,0.160411784345004,0.0216079390920609,0.225103328456416,0,0.216925800928398,0,0.165128741702503,0.0428257550481095,0,0,0,0,0,0,0.412647057144277,0,0,0,0,0,0,0.745050247556115,0,0,0.734047728732419,0.0467536970687928,0,0,0.0260097293269708,0,0,0
"AP3D1",31.4587979834175,29.4890960453819,37.0812224912647,18.068182182412,38.1124537312022,27.7505887910677,17.0182422235543,24.3757413772117,25.5687946454825,37.1036308131388,46.0614013069262,27.8459764697051,32.5623793393603,9.28125844649024,10.1704571016991,19.4489499705218,20.4857065622353,16.3325742378306,24.8996540822658,36.3295519028076,22.9037270585011,10.8492506888373,25.7860512992308,27.0196688428122,29.5953366722858,31.6627936315505,17.1872812553047,30.2915975229219,21.8819941678766,25.2528414660343,15.9524044177189,21.2933796621689,12.2295803116098,37.1573846126279,39.9444914251943,20.8049096568185,7.37290951499258,16.2448944365644,11.8524085924072,20.7662793645829
"AP3M1",30.2530249884665,20.1983384684466,31.2740089374435,20.3977655067881,22.2387444307316,15.4480920047294,27.7745045807517,35.0113676238728,26.5843732833337,34.0637826442297,21.6556300241747,14.5659446871618,27.9047364283001,37.256898146348,29.4153748109072,41.3644875018089,27.8698128555002,14.5813938686198,34.6374423169877,39.2841463600976,30.8559315152727,46.0522503517093,24.7937832913511,31.0296260945473,45.5971023426032,38.5407311354965,35.9941833322056,26.3840325658856,22.987041314312,24.6410867137151,31.0945935358508,30.2285202450757,23.2354818725588,39.1612713871614,32.4960666088865,28.0849729076345,25.355785433537,27.2710837315992,35.2608390214453,35.579655697585
"AP3M2",9.73969761414302,11.9362307270573,15.6424045863828,8.74839768727672,15.3857007550423,10.0440580547099,10.0958156435782,17.5687770527516,14.8061383835667,13.135731138765,15.851586413413,12.6498854915266,10.9975405884501,28.2235317606896,19.8402510860393,15.3343399707984,17.2205687427138,19.3413661727155,21.3831304890762,14.4991020740217,10.9375616860667,22.1948272277971,13.6175479735918,17.2170661941153,12.7066192295281,23.6015093164969,12.6843141269003,13.9152985443769,15.4797035967855,16.4711718784749,10.3897416187592,10.8135565091154,18.389078563394,11.7557566230771,7.79401276631221,9.55566791357503,18.2537443166227,6.52731982968822,15.3112477610042,7.3153616350013
"AP3S1",38.076971260335,33.6251196064668,35.2543505245546,40.2573604510522,27.4043108870023,41.3568567982253,43.0741856073163,62.5696228885195,41.1069822771571,31.6217422630382,37.4043372802054,51.4494739485275,38.1340437475523,41.2834471854189,69.3354265218241,63.3904870103413,52.5791137785476,50.4082124640779,59.2808225979315,50.0575025967504,61.6487479547815,61.2224916794721,39.0451180291424,52.4497185337682,48.3993097926117,47.5133167315369,51.7260621581186,48.1565772273147,50.7613049931163,58.2433897509376,50.4144882022953,59.25919480112,49.307450868582,50.4789050764578,50.2296508265395,43.3422753912226,56.4706214772,64.7453188789339,57.2059432753535,54.5770839574303
"AP3S2",0.351474019514261,0.324584178402159,0.406356055120561,0.412676283632406,0.263083337221329,0.462141988796502,0.480879891003615,0.410071893434271,0.215827794620318,0.66867068881603,0.378584677715687,0.381963729676149,0.458645311252912,0.657352464978066,0.666522829895621,0.749064963870447,0.286600762130779,0.108473433923974,0.42449756544808,0.332306698352086,0.340390729659583,0.503529341039555,0.379874032397204,0.42233145400722,0.217029304888343,0.681494361666156,0.693911867538166,0.304788647029338,0.324239497828073,0.162557193596451,0.28007342334045,0.174696304818362,0.318591150823462,0.503242196072149,0.119809701397953,0.491494706781477,0.174975377969678,0.359198435194343,0.0956531700820185,0.392210173004253
"AP4B1",22.850743922439,22.1256796910311,32.3430726381991,13.3002179558902,27.0709479537731,16.7337940827839,18.3530916876627,24.356440487403,24.3842121203283,17.8092203933166,17.5574995896304,22.5754572558366,17.2886376142827,33.9047942700683,26.5216078267884,21.3945845120745,14.6994232684483,18.6494037668863,22.9444683833005,24.858625078631,19.8351934737807,24.6857261655809,38.8399519052806,28.5150927193128,31.0026971199202,28.2381353540746,19.3671254546669,18.6706416805197,36.9647318160434,29.1220859754389,28.7292871471568,21.3272583263568,22.1858130200025,27.7646931448085,20.2089373048101,28.7142676747653,28.3637989806625,24.7210913497616,19.0249168018042,27.9401113649793
"AP4E1",4.23627063579115,6.56339411902141,5.38348460601459,7.88872819757254,8.0041436280282,1.57293080957203,11.4646295571175,11.0433389198569,5.36349904223026,3.45630430784538,4.93637084378837,5.96586309183891,3.77365422985949,8.72248483622467,3.10994327631895,9.10414521850969,5.60548694624817,9.48471016635595,3.3899662386677,6.57022731039656,7.91942564486874,3.75908549470812,6.72377749859211,7.32078564786083,6.01342722358921,9.32508805085984,8.70923399571683,7.90153213200052,8.34248478539003,6.1301737309721,7.10847470696683,3.86344199118376,7.72176562346425,4.7524670726905,4.4568657100769,6.71489995506017,3.05990266234983,2.93037659402765,6.38284715028201,7.08096996709589
"AP4M1",7.45120872130377,3.74733802263698,1.73950704442486,2.76308468117106,5.04701278273429,0.90672654190473,1.48671225038693,2.8606740218272,2.89489907951569,3.52615645168403,6.3204368470632,1.98192690379981,6.3659943983137,4.6899315230668,4.24019438977427,4.19318969248523,4.58029621221423,1.39304164463152,3.77685532569534,2.84504111804866,6.8808739273886,12.9807867599089,1.20918417283569,0.843683712102931,2.16777708415942,4.00643115728466,4.50069761959437,5.43634488243483,2.60773300667976,3.55664870519009,4.61403768363065,4.57007529263157,2.09117193584355,3.45577925262032,5.04326981219725,3.85726730440574,4.54408587176678,2.70251395995421,3.50321700044841,3.83145483017907
"AP4S1",3.04141506365067,4.35084189894182,3.56259400690017,3.54210235305934,4.07714158980471,2.21000670655895,2.45930848348829,5.95563748033149,3.81880304106325,3.89278702710554,3.37946511634765,4.48344004994714,2.69175918736477,3.06493362777717,1.39447665963276,2.61768810691447,0.799488640645502,3.28529140615802,2.8459628860798,4.20823065609266,4.11466780056454,2.22064188911575,2.23580745471202,5.25103530467152,1.27569636001531,6.51794100634083,4.5501647465845,3.35231472534144,6.13169652921997,3.75725873791527,1.82636945978996,1.53159280077382,2.43765283238168,3.6098276784128,3.6763735048755,3.32969675580971,2.11976364991239,3.92993719992099,3.32901936090348,2.01986200582777
"AP5B1",6.72037603869849,4.42813479227545,6.59251571373242,2.34326816984052,5.85682474165472,3.46762083814235,5.52609993178868,4.02863975816791,5.04213306969039,7.57014024084037,9.27437000656617,9.26701317678133,7.30554241338657,7.46518842319217,1.77969393962901,3.85606657040273,5.69584113495982,5.41144123882074,4.15235605251341,4.79215670441136,4.25679414513519,6.58966492081913,2.65478111527984,9.54669159027842,10.4528915478502,4.64361275592145,8.46884277816074,6.18092163137576,7.72307402780572,9.16442961245642,5.36990997613888,8.21913577609325,5.53046851770719,7.90921174238679,8.11508183349857,4.63474931538495,2.44129257150519,5.50959312756755,6.18145136160692,6.92590259943434
"APAF1",8.13986354479975,7.13113599046073,7.54138546795999,3.40698625360466,8.84146158396529,4.22725301904104,3.97006380852163,7.18133148832357,5.53989667038656,5.67317242853436,4.31891648560957,3.62253362819656,3.59873857027991,9.25055422365244,1.08386531056241,4.62730466719847,3.78580459534023,5.0272274645663,3.41087540728276,2.02296156479136,2.95923505738806,4.61055065925036,2.96072593750969,3.99385375485417,5.27346832562219,6.32191894171747,4.28477867971054,5.21557047775008,1.01765190504576,0.366012260131139,5.98124700284977,4.2830853142627,2.94108113472137,2.21897855523502,1.37129222853353,2.00579387255033,3.15178342544321,2.2792548349868,1.72297428103199,1.53975846285796
"APBA1",0,0,0.0289338143599972,0,0.0686852886681959,0,0,0.0713738510205758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644546405117763,0,0.275860764325641,0,0,0,0,0,0,0,0,0.174810612027054,0
"APBA2",13.9989071300212,16.3760892235922,23.5785586928042,10.8821508100785,16.8122754397257,8.93926837855882,10.7861280125268,11.8643996594332,17.1816570395066,13.5857457791529,29.5741697537405,18.9057044658037,11.6612949546463,16.9728752539464,18.1397745421532,27.5071654947837,38.4199372052811,29.6246524568526,22.9872704747908,6.4096394508407,19.14957003879,24.2805933869817,9.58163628315422,10.4911458072703,22.1912548264011,28.6558480633557,26.6581797785485,6.46674858027543,12.8181908584767,28.1715962772201,16.2064412689593,10.261960671735,18.0162851795567,23.384319859168,26.286810616465,21.5457032347222,18.1635388454034,29.3738542767561,16.437178198337,35.0479971103682
"APBA3",43.6893989473293,43.596807371253,30.4952395598966,33.3661256230943,54.5656803403588,35.5865265559654,26.5240841631742,29.9320962767846,30.2829074779937,62.8455745021432,63.8183705233726,41.3184901275534,69.9756122558736,57.6866505461409,62.9250760409784,52.0651866957721,49.3782746520668,56.2681479715961,43.9499511448591,79.8154260912928,65.396302157738,73.7294527806142,73.0905426504063,51.7194790778856,55.6842653952506,55.007312708644,58.7212560598397,82.8100612149827,61.8914145473276,56.8197176226698,72.9643661731569,62.0732786761637,54.5739666948356,74.6958271389494,80.2659691538684,76.6835302923955,54.3936549886451,61.6027603882165,46.2389266882031,45.921666298119
"APBB1",36.3565317647755,41.245545754906,47.856762223778,23.5351241107647,49.0958382496347,34.0084212458857,36.1442668255999,27.7560643888986,41.6511762321361,59.9952088085495,52.083947543167,62.3655148306283,49.092516863317,99.541182367278,47.0813512082977,58.5466170594716,62.0310976752473,60.444400983778,72.9907142440264,53.0054897530471,55.5005176301171,70.3300629163876,59.8415698901711,61.1161322413134,66.7019989478011,53.4650192981841,62.3095747399522,34.3991228820473,42.0369170584707,57.6155508999785,60.5582206733624,48.7186404405572,62.0344356326255,53.370989447196,64.8753711660918,36.990459372298,45.6106960563388,57.671870193822,52.0458728771709,41.5065237186281
"APBB1IP",179.482151552575,162.811832371331,212.21044993204,120.086173413971,171.236636680265,133.990009524874,139.691374724881,184.016894746142,146.731072621866,204.127500594281,182.260014686995,113.523617828143,158.846878374696,148.741596845402,178.209690191036,124.021249231915,163.39655504444,116.85017136896,165.899288531906,153.461398908321,141.59220987932,115.631859754054,160.989539764536,170.914908519467,183.65150234425,148.665852448714,150.872434791994,166.66178542593,138.197499434506,125.905195161652,147.732641452842,125.458018718554,143.717617153729,150.577375368091,158.161026871306,132.996072849347,90.445199952684,102.850949219654,114.039347149194,112.886056191224
"APBB2",0.0253199386545084,0.0148799722942078,0,0.0480236178357681,0.0147407063229542,0,0,0.183812457793995,0.0435346267595383,0,0.0190910798470451,0,0.105128807539349,0,0.0280092348211985,0.014528259794999,0.0144525606981161,0.0136751109475762,0.0251839436656995,0.0186193299100415,0,0.0507834543812961,0.0442063818085206,0,0,0,0,0,0,0.0136622555240337,0,0,0.0160657561093912,0,0,0.0154905316496522,0.0176471426801624,0,0,0
"APBB3",21.3416811568475,17.187236802641,22.0018060657606,8.82857170101335,32.9023221060619,5.83531891286974,13.3529590185177,33.3534007782067,16.6484240084908,12.8910881930311,13.9062327308467,16.5813258072119,11.924198458262,25.6982168141411,21.5682010698414,21.6943407695818,30.3040596209148,12.8072039988366,12.7100259450472,13.0782242312524,28.8766379671391,27.5674303171562,27.7538508326347,22.9742309359018,43.4898617779041,28.3943015213021,16.7167338610713,11.7553224264864,18.6384031024229,25.1638234376475,19.1057316018509,14.9729358715467,21.984059047179,30.8636363385087,24.3619536709586,17.408888277227,17.6289558194948,18.5917345267196,24.092897082679,11.4778865735639
"APC",9.71918143256212,8.15129487951439,9.144117513702,6.5690139513008,7.40932317077855,7.8502870036429,4.52322260333889,9.5865903137532,6.98783859782912,3.88602829421146,6.1849289754713,6.20575157273374,5.30487481892657,3.38445994839035,5.47198129106506,7.84452352347966,6.96653104796341,4.45717027007396,4.02996826746448,5.02674695840125,5.0834995825128,5.53395343735633,5.00529982254496,5.95179257809712,3.4784510840687,4.07555675396569,4.21602465832703,3.87783792171364,4.45072556530461,4.14449066646585,3.8318680182971,2.40716956378744,3.32792789409876,2.0553639802242,2.63942752072456,3.58895992738495,3.93269745465769,4.44561847527841,3.6462617096562,4.85418816024761
"APC2",0.162113060946296,0.333446009057848,0.238543102841764,0.273311376067923,0.251676336200919,0.233140794932563,0.150947171007075,0.0735546810056657,0.301961996784321,0.438040281324174,0.325952700281501,0.280280101962946,0.246801915255083,0.159177755704012,0.433384478644749,0.155030698515728,0,0.233482829453541,0.33592154471402,0.158949124675876,0.213695846469745,0.162572693155253,0.251586773082972,0.106055153317634,0.218973328076494,0.410725679988997,0.305510194622608,0.0984060056726923,0.126892159230188,0.029157917700789,0.137009531799487,0.0626706252221736,0.154293555062364,0.169249983021319,0.322354366715078,0.396717786038309,0.301299552195953,0.246003538568412,0.377461239247816,0.0811740236409457
"APCDD1",0,0,0,0,0.0167214235799282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"APCDD1L",0.0641019777255515,0,0.0943235824164237,0,0.111956246174157,0,0.0511601266979043,0,0.0551078680108338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107834980500062,0,0,0,0,0,0,0,0,0,0.160617661452114,0,0,0,0,0,0
"APCS",0,0,0,0.777238459185592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"APEH",77.7430278370056,91.1772723990931,96.3568954222679,77.6338236451325,86.1950492046404,85.9471555674082,64.5268493230058,69.8123339418625,65.8478140908069,120.611788911912,104.809184706001,72.4489636201274,97.5382129046853,140.246624745436,105.800562370763,137.583207049842,139.526552422252,55.9967364407831,137.956422796162,96.3583279368246,123.327170947708,122.55592321238,128.027997415011,92.2257240271469,140.318739868381,121.011637443454,135.181837349484,99.5083446514192,93.0233938120517,113.674029904821,108.711897549727,120.556886470241,93.0003069194226,108.991809831276,108.225335812583,108.141782623219,109.874959240205,107.753215356544,92.1304790418489,86.8114930467244
"APEX1",193.31091807176,137.636323273559,155.900230668354,112.443483731026,151.839663621455,161.064315336788,185.826044505984,147.366862454586,154.413156413316,145.350107532182,157.85235350255,137.070228349678,139.404184914309,159.968690338113,105.081743153413,131.800932793162,183.38117219084,246.220137320143,144.20447469618,180.569569489733,158.065382266894,137.087878832591,143.359420045217,178.287044067764,172.419588480479,185.89365127513,166.665448159466,150.005225223908,186.076915438787,199.324729445995,156.662695773245,154.53036371584,126.630444451596,152.959305233668,204.022316112007,175.603523946653,135.413023528406,124.70161479503,148.598198166838,134.965149636481
"APEX2",18.6953546675921,11.5026642016112,18.7271187905038,10.3768773138027,17.577948689219,12.42079718623,14.0802493186003,13.3809113301421,12.2993989886915,32.5254520537588,21.0450067793127,16.449687354193,18.5130044931868,18.3855740991951,27.1863392405918,16.6699020141403,14.3285515697054,8.05881592228943,17.547338442474,16.4587058470627,17.6524663691055,24.2349703048872,19.9213964627938,13.6825133794321,20.3918094874751,9.14918489095059,18.4156485446738,26.6928796869261,12.0057161456031,16.8602440841281,15.4442778597465,28.6549582714481,13.811609996872,11.4361361790943,12.3567117102801,30.554138699335,24.4083683504577,23.34661792048,13.9340395442109,15.3471383349342
"APH1A",62.3672318162382,56.7120950414871,50.8793316394183,44.3432694458804,51.6570252027352,58.1728824156929,59.2753796672769,81.3219704817082,46.3436194658029,89.994000832265,78.1022286097997,84.7655735210204,71.8851142509062,79.0749068933345,82.3761869374809,58.137370244843,79.3960273519322,79.1628986580913,105.474399445604,77.6913896577722,56.851788768547,86.548876533315,54.9018380038386,76.1225410789539,84.5610942701548,77.9201127961904,103.135930968667,74.0444469257903,100.310194770441,83.4410012102054,73.2280201728822,91.8967243291352,83.951413981643,89.7818686576959,68.481753608205,66.6823113541257,114.565909757611,99.801799386907,85.767089490545,88.7213652734807
"APH1B",12.3093193875035,11.7334823914781,8.01638090771859,7.67054010761418,7.57766972887976,10.5029115078646,8.13193764441694,16.0870553425886,11.3416947165284,12.9586754508518,7.77129952174412,12.7079822754021,21.8617217410466,12.1828234050035,6.67805843767822,5.71117420039861,9.95088296031911,5.85293615338033,9.22633888913603,7.83912748241562,13.6751111794365,12.7576622303014,14.2587728787767,14.1681134883037,14.8924726683761,15.2202496959502,12.5422051054332,5.61294781765854,10.8912155406389,5.0847252545714,15.201609186647,11.0996272809719,11.3605631069522,5.05440687849582,11.523871432328,8.14328937142713,16.1731913190529,12.3336093546275,6.0587871237284,6.93624044097808
"API5",57.4106357462052,42.4958323058255,42.7167149288832,35.5776409097004,47.8656123183536,37.5335015039385,45.722518344508,65.3610270962022,48.9365266021884,44.9490064790557,57.3694092881168,52.3387211467208,60.9579646358662,64.4241465856533,54.0315180452182,64.3687061700802,75.4123801543883,36.6207831121641,68.1471688974471,87.0029327012371,50.9669084521202,94.245581488811,62.9710922798855,72.4680484100771,78.2052097623957,70.449317098595,86.8198326165235,60.7031120519783,64.7128944930984,55.2519720465798,74.7778222555578,64.3928367372676,73.3189713097559,70.2979828650711,65.9276922592117,62.8444807321633,77.3665453652054,60.8903979564575,52.1838815569305,58.453439928394
"APIP",32.4851802640806,21.5185628396805,55.8135190088517,30.7475072423032,27.3296979184494,23.5481031639425,34.0192878153776,46.3479348664287,39.0658001981424,34.4657475304178,27.4668434857257,25.7121634568523,22.2979172919959,52.2397656571985,31.9888401850411,28.336478307318,40.0860194636058,15.7195129369252,32.9643849986464,35.7635268055191,41.4779443929454,56.4924001776611,34.3138850843386,48.6461118439481,32.262610297254,39.0449635934926,35.7411278126076,36.2468187314845,33.8419670510197,35.8675898140312,30.3748322098119,56.9479568397247,50.5176983281423,44.8152714950113,38.4211274034209,20.5634454397958,36.3827667157041,44.0852129197432,28.6176089302187,22.0015918053178
"APLF",0.594909277976083,3.97687207210627,2.84500452221758,1.9746085626053,3.37684403514049,2.8233514922401,3.97645196119508,5.80338672984382,3.58006541961043,0.861152393425687,1.06532520165572,3.95991380119919,2.16131408772239,3.31011269495155,4.81232795749056,3.32817616434826,8.57421318512328,2.57044868585944,5.54731858772837,3.2810541914195,4.07505785594338,5.56822932154831,3.02942260408273,10.674995506195,6.2276709476543,5.4906875888309,5.32539777561797,0.857665526291451,4.58382574022704,4.45393103783611,2.30024776116261,4.44155720733287,10.0502966110384,1.77013435028282,1.6857033817668,4.27653748366617,2.74693493452309,2.51484174930823,1.84165504500577,2.72565512329332
"APLN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142741754054452,0,0,0,0,0,0,0,0,0,0
"APLNR",0,0,0,0,0,0,0,0,0,0.0424579004393397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"APLP1",0,0.600499584774078,0,0,0.132195407822787,0.0653116997944737,0,0.103027469853782,0.0976051895479425,0,0,0,0.0942800520009435,0,0,0,0,0.061319547012534,0,3.1726029459816,0,0,0,0,0,0,2.71019644517938,0,0,0,0,0,0,0,0,0,0,0,0.793060535017076,0
"APLP2",63.1115784524507,67.2722977889153,65.5400877882979,64.2079487525734,49.4963354162592,36.597350151126,38.385172835711,57.665518559365,53.5704302080871,96.0185797620796,63.0100919852158,70.7866004177454,102.286085954885,91.8848416142606,56.6543271579808,124.954363239781,71.7166228195841,56.4183643367988,86.5828995596246,86.7384643301587,93.6844055393858,98.4519137841439,94.9467954728,74.9283891426165,100.572592679792,56.8307242899994,76.6026773865764,99.0776975970976,53.7010677650123,54.9170519133613,76.25584155705,88.1274283899754,68.0303561069785,61.482209206098,64.7811116601728,89.4713502818033,113.556314635594,83.9762263407933,70.1111946061648,58.6698750347303
"APOA1",1.30809327245163,1.40935246787808,2.88721303079107,3.3080317856442,1.39616192985845,1.25414491016382,2.95798907391756,1.5827041994716,0.749703664503215,0.504936441727976,0.986294376637832,0.1507723534179,1.99144919655981,0,0.482343080632542,0.500378223859659,1.74219855924713,1.76622867008495,2.49371255675034,0.641281706226827,1.47798490132865,0.437267351068399,1.39566508292606,0.122251569150761,0.47117328384885,1.18362609685699,2.32821363978035,1.98509967731608,1.27986896033362,1.9998440838999,0.221106486747578,1.39064867800322,1.10666447605058,0.546272491211754,0,0.666900649395304,0,1.27607598024493,1.10754243150182,0.654994690759226
"APOA5",0.146921070394223,0,0,0,0.342136745414221,0,0,0.133323402849546,0.126306663890464,0,0,0,0.12200374687874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17836830175505,0,0,0,0.340785694360574,0,0,0,0.179770221563096,0,0,0,0
"APOB",0,0,0.16293378543252,0.012728304913722,0,0,0,0.0182692999443291,0.0346155930356275,0.0116570554495659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112892887311516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127844640135115,0
"APOBEC1",0,0,0,0,0,0,0,0.568239613466677,0.538333468343718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
