"ID","MHC_IPS","EC_IPS","SC_IPS","CP_IPS","AZ_IPS","IPS_IPS"
"TP0003_CD8_LTBI",2.66929487932798,0.896744881792451,-0.516231974404156,0.00925070843354475,3.05905849514982,10
"TP0004_CD8_LTBI",2.73019844824679,0.917473214110744,-0.518060884760992,0.0879883733328192,3.21759915092936,10
"TP0005_CD8_LTBI",2.74486909465797,0.921015159469945,-0.634210270211075,0.0140195268995825,3.04569351081642,10
"TP0008_CD8_LTBI",2.80194915930094,0.975391839778046,-0.674018892837887,0.112557303027001,3.2158794092681,10
"TP0015_CD8_LTBI",2.61907953135478,0.93505281989994,-0.618255083852558,0.112373792308928,3.04825105971109,10
"TU0084_CD8_HC",2.72251901152816,0.96102133657075,-0.621548887965735,0.188420121626297,3.25041158175947,10
"XT0101_CD8_HC",2.7649251577494,1.01580524805115,-0.605635179291386,0.105131391430702,3.28022661793986,10
"TU0079_CD8_HC",2.63365872910246,0.978857634562218,-0.464129972040864,0.132626310523119,3.28101270214693,10
"TU0119_CD8_HC",2.67525856034094,0.977952930196571,-0.53624239591364,0.0977844578018503,3.21475355242572,10
"TP0001_CD8_LTBI",2.8261718728142,0.876761689728829,-0.640288177981141,-0.0028248127099657,3.05982057185192,10
"TP0007_CD8_LTBI",2.77591682810043,0.937491091782325,-0.602810328347884,0.172385485981154,3.28298307751603,10
"TU0146_CD8_HC",2.74058346620177,0.915799114331159,-0.510883246341239,-0.0321703381547801,3.11332899603691,10
"XT0103_CD8_HC",2.81727946433641,0.929397460818144,-0.589579673554191,-0.0609232739877444,3.09617397761262,10
"TP0013_CD8_LTBI",2.57504272567468,0.961701342652882,-0.54923131430931,-0.0230565467435731,2.96445620727468,10
"TU0005_CD8_LTBI",2.7749073851371,0.930745980668381,-0.675936043476884,0.241241915388555,3.27095923771715,10
"TU0010_CD8_LTBI",2.57980425650771,0.902295779150065,-0.662206464283871,0.258099601214765,3.07799317258867,10
"TU0013_CD8_LTBI",2.60176005056131,0.92294384260324,-0.667830917436426,0.193666791337802,3.05053976706593,10
"TU0021_CD8_LTBI",2.61843391897429,0.92863849492028,-0.483316044396308,0.287285482511865,3.35104185201013,10
"TU0022_CD8_LTBI",2.59430068361449,0.928917834278577,-0.619001233905163,0.222521895272288,3.12673917926019,10
"TU0024_CD8_LTBI",2.72706837892108,0.92363224284347,-0.510336957283274,0.0619172074408421,3.20228087192212,10
"TU0033_CD8_LTBI",2.73762483825841,0.956003195989353,-0.581747246316221,0.196423917621578,3.30830470555312,10
"TU0035_CD8_LTBI",2.64273000916182,0.923340074402847,-0.651427053598293,0.0689030307680733,2.98354606073445,10
"TU0046_CD8_LTBI",2.75453221724961,0.92608301456314,-0.586314145128692,0.134209507305268,3.22851059398933,10
"TU0050_CD8_HC",2.55136646081006,0.914350909464464,-0.512461590973207,0.150025154430019,3.10328093373133,10
"TU0052_CD8_HC",2.55185641859725,0.89505987507412,-0.74800876282121,-0.0103195816678555,2.6885879491823,9
"TU0053_CD8_HC",2.56060579572755,0.944974811817616,-0.555280121977134,0.23959228853166,3.18989277409969,10
"TU0056_CD8_HC",2.64801339659307,0.929598738049864,-0.580019603379096,0.109166510150298,3.10675904141413,10
"TU0057_CD8_HC",2.86450789651753,0.929898716458272,-0.627751340811092,-0.116489925670168,3.05016534649454,10
"TU0059_CD8_HC",2.75936644154174,0.931823295875275,-0.550437776869123,0.172226471634195,3.31297843218208,10
"TU0063_CD8_LTBI",2.73156065581641,0.955085497997309,-0.593222536641572,0.134238823794334,3.22766244096648,10
"TU0070_CD8_LTBI",2.74737811459042,0.9067362228614,-0.627196980871678,0.167868413274703,3.19478576985485,10
"TU0071_CD8_HC",2.68420530862388,0.939874358689674,-0.644604350058478,0.255986157894793,3.23546147514986,10
"TU0075_CD8_LTBI",2.59629533806336,0.919953034449953,-0.504103166066606,0.0229314850439219,3.03507669149063,10
"TU0085_CD8_HC",2.66696261107524,0.93776458908508,-0.486759642537397,0.186325178635334,3.30429273625826,10
"TU0094_CD8_HC",2.59172843026995,0.942677745448272,-0.620638548484651,0.0521288601705165,2.96589648740409,10
"TU0110_CD8_HC",2.77031297656469,0.946179806555197,-0.654524573073793,0.053774041059933,3.11574225110603,10
"XT0082_CD8_HC",2.68901291105631,0.914013626389921,-0.648666305509228,0.0801206027113139,3.03448083464832,10
"XT0106_CD8_HC",2.73042448314718,0.926039395884262,-0.660312043492227,-0.11869296602918,2.87745886951003,10
"XT0123_CD8_HC",2.81751963356424,0.931321065399852,-0.62552380049718,-0.0246772724114623,3.09863962605545,10
"XT0134_CD8_LTBI",2.66062712794144,0.931683270193671,-0.647019754026757,-0.0389961424537184,2.90629450165464,10
