"","H1","L1","H2","L2","H3","L3","H4","L4","H5","L5"
"BPNT1",0,7.89048604101528,4.69883965139352,4.67499116621676,4.35028971664067,4.696269072208,2.38778658064862,3.05139951601558,0.322139807729886,3.09521954110172
"BPNT2P1",0.61894909095136,0.942231518701488,0,0.521530312739932,1.26144625198534,2.03340550009406,1.79544381919974,0,3.09978504389996,2.14396114770936
"BPTF",0.86687182549762,4.24195051486328,0.56157366789279,4.65241571846277,3.36931916160239,4.65254527055172,1.25707274066658,4.55863338625226,3.52710369132619,3.5038191222178
"BPTFP1",1.1889037638385,2.33103275239809,3.42047174029753,2.95506522285983,4.65822599710741,1.92993669994081,0.845896344784358,0.171605405321148,2.71683871947062,2.22876729283099
"BRAFP1",0.841290426261847,3.9244527672198,1.09750035920229,3.76021716189492,3.63774034751014,3.9043519474276,3.10420754961945,0.38849114847183,1.39893482916508,1.90830579274013
"BRAP",4.27428950063457,0.614410476483695,0.34396188993264,0.239618237986304,3.5023076382297,0,0.0386017942113638,8.23582132117757,0.26162940262868,0
"BRCA1P1",27.9773086226726,23.8915105374113,47.6131892745186,39.2515609973321,38.2779980489671,33.655045501308,17.6704848103583,7.39447373151451,38.1407728564859,37.9115857344354
"BRCC3",2.34079409755957,0,3.02798140222824,5.8753071150037,0,0,0,2.64739631431074,0,0
"BRCC3P1",13.7717819607873,9.69823242808268,13.6394179635649,14.2089961837652,17.0764277450627,13.4150421302149,6.62355791801255,6.20197358445702,8.14004861341393,13.7003992388981
"BRD1",4.74998824543626,3.93865499355266,0.00257174353101682,5.22558385516281,0.0735121487343934,4.65993834960777,0.0569181684922054,3.56301427059342,0.0022948648863927,3.06720521967766
"BRD10",39.3985799458472,23.8818234697392,40.0122075070994,33.0347885257922,47.4552954341797,40.2652986898788,3.748779601071,8.2938190663897,34.3232429096018,2.49007297000776
"BRD2",2.48796948672504,2.85245148391911,4.61524037195376,2.00713060233504,1.43404240774184,0.110072826688236,1.05232032469188,0.83158401681857,0.111796933917105,0.209576906919314
"BRD3",2.33048742866147,1.66611406925954,3.76795656657403,4.17231275746226,1.78991897865527,0.854766873414603,1.12059946160886,1.2794879210597,0.399380518131891,1.58021248415502
"BRD3OS",0.65800738613645,6.31539346566646,0,0,0.00812892526307273,11.3694406226757,0,24.2068509160369,0,0
"BRD4",76.319551969574,14.9714041341608,11.9066969522015,11.9019212506905,10.5931191495401,6.82341744246744,38.1257951327986,3.39052448367404,16.0982550943461,6.10589353542065
"BRD7",3.18401959747606,11.7404181668845,6.5344832480428,14.862560079946,7.63746784756655,14.5223744236322,6.65565761184116,21.0057432830724,10.0070914626634,22.0669461353221
"BRD7P2",1.87091429764843,2.57183437315445,5.37425700723811,7.72281712409063,4.99873352936856,5.06261243508484,7.10234765839783,9.19919588376484,3.60840113062414,8.54118501177325
"BRD7P3",23.2034681927557,59.28224767543,27.0326179060575,38.3453113322037,27.5160787110485,18.087588166844,27.6855609532911,37.8484901316781,22.7467895874039,17.3136882775909
"BRD7P4",27.3284276477441,39.9690259262098,17.1730111898637,27.785458297162,32.8063795688734,26.6829945785143,24.2613055737204,36.3683890888752,17.0003442728172,31.5798651242528
"BRD8",0.158305493661285,14.6746966398052,21.9363029616682,0,6.6086125528237,12.6366418181866,13.1276415122164,18.3150299580802,21.6349349527366,12.1813529076995
"BRF1",2.60742254410066,4.70912577211011,4.26572985727954,3.11168824628168,3.30401000578723,4.66892668702161,0.686219491811701,2.69550667325462,1.22348870720538,2.68555895246328
"BRI3BPP1",1.04896088400633,3.26571164206708,0,1.77069728228913,2.00338196369559,0.710267342166091,1.16634081702482,5.16378033865923,0.548902069665309,2.76422242245538
"BRI3P1",12.5021815083724,8.67526166314788,7.62828452408404,2.51919983531085,13.5189397029971,15.0391352116656,9.89520517683505,3.47719388030088,7.50451909568228,4.26359357907237
"BRI3P3",0,1.58042867194787,0,1.58496504563263,0.983988812026617,1.22749126972264,0,0,0,8.31254719778533
"BRICD5",2.33047370473484,2.9691683352991,10.1045212508188,1.58377070140498,8.52587234932441,2.01975146081654,0,1.51459192513398,0,1.62885130268066
"BRK1P1",0,2.50443536841876,0,0,0,0,0,0,4.08635486135014,10.1585886017125
"BRME1",1.84906580645564,0,2.15894346492518,4.37504683547706,0,2.35542469526599,0,0,0,2.85708850191363
"BRMS1",0.909621856945812,4.97749038414541,4.62122936373832,0.0289921206633155,0.0347006969088799,3.58027435437464,8.95482297245811,0,6.79562792948562,0.0374703182901305
"BROX",0,14.4939261057881,0,5.10303477000034,14.1229614389457,0,0,2.8206466694046,0,0
"BRPF1",15.3926600391887,2.3624131050902,16.1902880967444,23.1746806970671,21.3376511051763,0,5.94134734648042,43.8112561814451,45.3050449202057,0
"BRPF3",11.2783229034108,12.8522759870904,0.0672176254408232,12.7133493515493,9.65384868491744,17.0886648284944,1.89767836922668,13.1331551719211,8.97837015920314,40.2652354740665
"BRSK1",0.337059637999233,0,23.4763721990677,0,0.487550346643975,0,7.20689123317943,4.48241738011654,4.20395558259283,0
"BRSK2",2.30202400483369,0.038994552069981,1.44193784554135,0,6.37672523831468,2.47450301268375,2.94137172412967,0.871292750579236,1.2329790839291,5.77325837007309
"BRWD1",43.774673534213,0.23499348484278,7.35124081000299,84.373277036529,0,0,0,0.761204929231181,0.0429065705855873,53.734279230586
"BRWD1P3",6.80968887778817,9.08616162472319,3.84384061542075,22.6838286380177,5.80357119806891,6.58827979119077,0,2.21687935229088,5.24660893675046,19.0072238108022
"BSCL2",114.19344483876,41.0803911836527,11.3645875076085,0,0,5.83603828556729,0,10.1686019288521,52.781566664274,28.3541602720662
"BSDC1",72.4850594216806,71.8112998727572,69.4806892893912,74.7692506613203,95.5065762636151,79.5477123915644,33.9924991639942,15.8605172703441,65.0766976409905,26.6452122085299
"BSG",0,0.173402616020668,0.413081900999147,5.00381052504843,0,0.333237463623557,0.161390914293603,0,9.31325757123744,11.6936058882478
"BSNDP2",2.79028014250057,1.87161535866834,2.00652362400814,0.260179693513275,3.38404010826331,2.50978738302779,2.49046027035282,0.425582112701725,0.11015351454685,0
"BST1",1.03439979785335,1.70475972270574,3.80640941676725,18.827197452883,5.31824288110961,0.180572954113614,0.835002847628931,0.636701687831928,0.664770538058272,6.96097252761823
"BTBD10",4.04969744135699,1.85168709021573,1.70002816209244,8.25144324665365,8.17742106094058,3.91373481110198,4.37099802637006,10.5228498218403,3.02264797255734,3.68180778763768
"BTBD3",4.47630570060805,4.11312482889314,28.3868346366368,4.50841527423116,13.4205223048804,26.0863507993812,1.62966150813347,14.4699687081783,8.82698310460079,4.79350168691312
"BTBD6",33.0014460264424,47.3425468240194,14.4815230525192,58.2846306091418,14.0794096571262,45.0134736953202,42.2332951870124,25.86701205224,5.47094308358028,3.09609440695351
"BTBD6P1",33.253938828556,0.71536531944803,6.41752176142669,3.06681837294492,9.08697187853086,1.49559759372718,8.42986690277564,1.03601766706613,4.04937052272943,0.429242692384704
"BTBD7",6.27048952447579,35.5781777927846,17.7148564142309,0,18.1669999142971,23.7315436234795,23.7579240114081,20.4320803155626,25.9138067696852,13.2659818080709
"BTBD7P1",2.55056431607823,2.72181973448467,1.08888677984155,3.93861940358566,2.05930304409304,1.39007039569289,1.97883421474481,3.3979532890992,3.34902217614212,3.6481906019288
"BTBD8",0,0.398688509742869,0,0,20.4627454337528,0.67208406147293,0,0,0.102943197129603,0
"BTBD9",0.757245099588097,1.44419402108443,1.35601342811464,3.80571933511691,0,0.62834310650098,0,0,0.93864415527435,2.20240963227519
"BTF3",626.690661895086,878.452193523415,953.183448022936,1076.55188768576,869.818871450978,916.501399230181,1023.54620730762,1148.92095260742,1239.17107355999,1079.25621887643
"BTF3L4",30.9954471189883,26.5353616912045,12.393108773198,20.2107398572998,32.3480674294968,22.3748535800907,28.8778960060509,11.1720212902073,21.2698885744211,26.3038469988316
"BTF3L4P1",1.34874633728219,3.67605747053402,0,12.0049392949538,4.97855009306617,18.5409846067728,4.42155575243991,3.55270238115802,3.6891063467256,13.46479972643
"BTF3L4P2",45.8906285418157,134.91468527587,60.8896038772123,88.3653374896734,82.3776027702771,70.4698346698956,80.5508385350202,110.033184252916,86.8924827523548,100.671762887016
"BTF3P12",29.7971699132625,19.8531526312502,19.3244155710131,21.1755592266116,29.2959244884666,36.4069862417236,3.32102922382096,5.07139783690781,11.9893809459495,13.5211261959511
"BTF3P16",26.8719561241492,9.84630910870632,16.7622368121698,21.9275745567734,21.8910475981425,31.1943852143742,13.8592057171549,11.7247244138391,19.7554702219408,21.0874872788351
"BTF3P3",0.908222016429692,1.75313349072097,0.785033520183745,2.00146332188228,1.05696397025388,1.46945594063806,0.720245733901864,2.19968697402122,1.47832234865435,1.68417260718054
"BTF3P6",1.1600011743586,11.7095303769554,10.8859437612501,16.8212377762614,0.667034794422936,5.95942208521954,3.44183513245748,3.6581737305633,10.5673494121214,11.8871746114963
"BTF3P7",1.69449322083735,0,4.05266266720297,0,4.10321853261976,1.1454469608478,0,0,12.1422337529632,2.20665366236468
"BTG1P1",20.8655149480083,14.8804442105955,14.1917086941916,84.4631807128024,39.2580612752175,23.2686785532979,16.4572835400302,9.03335664646417,6.19067193427268,16.1694940426302
"BTG3",23.2469730401685,0,0,63.0236479933662,15.8162036094039,0,35.0739301995501,1.65858693695829,0,0
"BTN1A1",2.02182259485688,0.768623668196241,1.14090293495863,1.34874249221513,2.97216838929628,2.6968099838353,4.2828301118117,0.0897470445886935,1.60295572035534,1.62682235847121
"BTN1A1P1",0,0.475384636629984,0.316676747949455,0.589420585601767,2.65160357345501,1.26375337906017,0.144930259294115,1.3932547698564,5.3400173404166,0.821536263156935
"BTN2A1",53.5541377908776,36.1334396908127,67.1881208489434,51.4193292219886,69.1089561943437,45.8593723045307,29.9809440463652,21.2502747949839,39.6816487802694,43.5927412058997
"BTN2A2",0,0,0,0,0.599336956696754,4.12705344483969,0.427991195782728,5.06989438819081,6.21098518991223,0.672194800841129
"BTN2A3P",2.66869987649751,5.56070521897312,8.14014956016498,9.59271523281741,15.5902417073873,11.5458110144489,1.06069231015203,1.779358088013,4.13442857932509,0
"BTN3A1",10.0710702496698,8.50832393339144,18.7124110693579,42.9404453647678,24.8752890153922,9.63138091187852,58.0146719347487,63.0005327246426,52.2697673778687,75.4574403144921
"BTN3A2",7.85390128318098,11.3860603058107,8.37195877159088,154.681230474325,6.55383952109666,12.1700716318191,17.2092181596755,0.0390542913779731,49.6065988855798,55.2950026818301
"BTN3A3",0,3.31125317419512,1.10926696659078,4.10948088368223,2.81534864430092,0,1.81666418166896,8.61575165577851,2.25759924175366,30.4142459830069
"BTNL8",0,24.2964792223823,0,8.05758478554628,0.490179748437497,0.0408248913071533,0,0.955998820058001,0,29.4444851075577
"BTRC",0,35.3385049616934,11.231526201901,0,0,0,19.5184270696855,0,0,43.8707065625945
"BUB3",41.2295713409329,62.3712319028262,52.6406131987038,49.4193412665052,35.3428449708346,73.2848138454179,92.4742457258025,121.757590289379,128.678063660469,40.0912488545643
"BUD13P1",1.64013274746133,9.46444982669892,0.531276415335605,6.57465420657768,3.11074897396333,8.10748034728713,1.48208224497972,2.39663875594773,0,6.04979043590428
"BUD31",33.0006774865512,78.1833585796159,61.6450447321076,234.925448749244,57.6319691869852,39.6173321902453,72.9385505507432,246.606394954327,94.0603525719932,73.6546582348105
"BZW1P1",0.61573769212026,4.53617467195552,3.64918076774084,7.00145662910508,1.87759656662941,0.450789135946213,0.768621927381427,6.26391567159726,1.34938055319891,1.97367874745198
"BZW1P2",6.32454807146598,7.25805597678556,25.714000447233,33.2212935734195,0.460626753631429,0.721056777725838,8.22204050906008,0.612681883623917,13.1534104442274,1.4524448414608
"BZW2",2.43318357162353,20.9109106413211,0.891197206905925,6.94682123531872,0.46844089135584,11.4172469134627,3.1250596013916,0,1.56678568862981,25.7276454575147
"C10ORF105",6.13631069382765,0.117927734839006,2.28738972402227,0.252170561633749,10.2557224588375,0.327405336293964,1.68822290896642,0.0978833552924379,0.0621686300513738,0.148708580635794
"C11ORF24",5.92674633420842,0,4.13693130454807,0,0,1.52865203303344,0.983559550709508,0,2.21469267116808,2.04605062897807
"C11ORF54",10.9636744375961,0.401910691150757,0.182065350250616,0.00318491794039653,25.5289916317071,0,2.77286958022356,10.9970552348129,1.1500382252609,15.7258625991087
"C11ORF58",0,9.42917001879981,0,10.9676162054695,0,10.416162257338,21.7875184453076,0,0,0
"C11ORF65",14.3049976820896,5.26504442048883,22.581017927276,14.2743338385719,19.502013865759,17.662563311042,10.4623044897391,4.27202299789688,15.9635835394646,12.7766711985863
"C11ORF68",32.3809049600021,48.6354419830723,32.3371560030507,20.1186348406853,38.7457167806755,27.9212752837967,22.4911901978417,33.0799045540053,16.867819527023,24.7244349238601
"C11ORF71",12.4029026231409,33.0286318846554,15.2189793173791,30.2816845699763,25.2319988474374,40.1985379852706,23.9763605863583,57.538149783156,18.1214227837698,28.5303619774484
"C11ORF98",4.99141956268717,14.7109615732303,1.02586144864992,5.08533037321402,11.4688395651814,4.55001990276061,3.76516942709028,3.0221087974821,1.31470588504451,4.75662702196889
"C11ORF98P1",1.48653456063367,0,10.7716420915736,0,0.820836282429956,0,0,0,0,0
"C11ORF98P3",0.985528895128783,1.27294636715184,0.944111710790682,1.18727183633988,0.90134782467105,1.07504975331648,1.40789597111369,0.957979834838043,0.888468044951867,1.6606629141848
"C12ORF43",3.78114764508789,9.05238002856151,4.29777096332693,6.46250294175004,7.36847263732359,6.45988722336134,2.54965913200761,2.29482874635914,7.73795867415811,10.0263535589241
"C12ORF57",47.8176462515219,55.4120383824844,75.4666161193317,36.1159858664974,51.8919295209837,56.3844066564596,41.6879970342153,46.3195746456177,25.8198949763021,15.6289758595657
"C12ORF76",89.9124013749772,21.391487710411,30.4042441339475,21.051160078822,32.4539286270572,7.87529306630662,37.1571804969122,1.44055149772991,27.2437920131991,22.2288707745699
"C14ORF119",14.0376830392171,0.217897452277362,19.0377542407133,14.0207113290536,20.9155210158317,0.35903605039917,7.35303975093306,7.05748896732378,45.1957797404536,16.7763903454277
"C14ORF132",0.700839761144415,0.579315379620712,2.65627638858771,1.22293823356946,1.98721669773964,1.67249973828629,0.703671752534049,1.63957273259628,0.0644783005176787,0.0608869404505797
"C14ORF93",7.58253808195302,8.26571624917079,9.66827604335883,0,8.006213673737,0,0,0,0,4.88242156295483
"C15ORF39",5.85403697092992,24.1412603816953,43.4496421858926,28.7693637556019,9.40577758753843,10.259329492119,25.7035536002332,32.1035826448199,28.9135949268581,9.38641710959652
"C15ORF40",1.23892747639987,5.9412099533823,0,0.288797117948309,0,1.52724546114806,0,0,0.691213303781481,1.80564866140875
"C15ORF48",46.8637235594189,8.74149083132147,55.3847516197073,6.98845935368655,66.2164475692427,0,0.696404699165084,1.56685887758956,138.548055453145,6.96006043343233
"C15ORF61",6.81694883497471,10.8714964060746,0,9.95375846728133,2.4072914096259,6.6459835451224,13.4858661624979,23.3012264718143,6.52436009433409,4.29289227802352
"C16ORF46",0.525434254903853,1.53585174189735,0,8.67510758826919,2.93944900218956,6.44647333050328,4.61062663219737,10.0463096414484,2.14168635662096,6.53159953606411
"C16ORF74",15.9367313864542,7.55771884771914,13.1269011842604,4.23437182027146,15.6870111001546,6.62805833024174,2.88397191857208,3.56471228326203,3.79740916378343,4.83333600441977
"C16ORF87",4.01748738555959,3.20054969321329,4.16025314314441,2.06940043177265,4.63026545690869,3.28129206215461,5.38786136357165,3.71038762012298,7.01072339445022,5.41216214329205
"C16ORF89",3.33443383332588,0.887823856839636,4.39998896134399,6.81616934421966,14.029339921565,18.0270026558789,15.9984675720626,3.19576596811115,0.929627557107814,17.7578595319571
"C16ORF95",1.27065719476527,4.698946141675,4.44925722611286,4.65653737697387,5.2393423103899,2.44077959406616,0,4.67729970910318,1.22092734188056,1.75905740125962
"C17ORF107",0.412019725244828,7.65575936100245,12.2984650883203,0.0744942938853042,7.95769935895511,1.80317369710053,0.0946700149411171,6.83112265344004,0,5.01352114155264
"C17ORF58",13.4500793966855,16.0235592428028,7.54981111702458,12.6600253945619,2.11515005683433,0,0,12.2314927572586,14.1487747761455,6.96447199102536
"C17ORF78",3.22521882521522,5.18056990663618,2.10407373136958,0,3.92471548128486,5.83972624843747,0,0.6431222982351,2.12030709922773,3.29565689199498
"C18ORF15",9.28213660349622,9.32942605929449,8.05829413421542,7.27294746500962,20.3012409095056,8.62009003292704,6.65477933248662,5.41073505614984,13.5955642827257,5.79976494396537
"C18ORF21",8.11738695052411,5.85324645329181,0.868350964716002,5.08373791424382,6.93730629392804,6.42467146628001,16.7399195026376,6.2068376832473,10.5682821636558,4.489308968832
"C18ORF32",14.5297956002666,19.8513670912344,7.44704706387423,30.0820651543591,25.1391550404464,14.3873092160051,15.8576028962322,24.5487528419138,20.3719449583254,27.4804484986424
"C18ORF54",5.2608476902605,2.93735699018938,0,7.8144771889341,0,0,12.0631952661136,20.2080487690981,0,13.8528492671128
"C19ORF12",0,12.0206453321285,24.0339473342102,0,0,0,0,29.09238711626,9.32841848506755,0
"C19ORF18",0.599804213304417,0.470931048314623,0,6.37182645450581,5.21506663608491,3.73436258908563,0,6.30281077428755,2.03416823529849,1.27501460105269
"C19ORF25",11.0529211324621,7.63221896562126,47.5571922013329,8.42396744126322,31.4064638337052,4.70620084198398,3.69616783457521,4.98992860407857,23.9017580707756,17.6650865233341
"C19ORF33",8.70927245816381,7.74676033146471,0,32.8349583435466,8.66658237910594,8.85373534573995,8.14795339576634,19.1097529498844,1.59906185283843,23.5721993687298
"C19ORF38",0,0,0,13.1030568474768,1.95492319965582,5.71258587265234,0,0,0,3.05501294025389
"C19ORF44",0,0,0.28763013779434,0,0,0,0,2.14947178687355,0,12.9371625469705
"C19ORF47",8.99936881923986,12.4782566623939,0,6.76677969762925,2.31757696110748,7.84208424715929,0,11.8740964657806,0,1.61595168490864
"C19ORF53",0.201000629402963,0.0689382633700348,9.13391705872235,0.469494374037277,0.0549767177814645,0.00706716605821309,0.0228777606060009,0.0109132689221963,0.0117260192904711,0.0300618798005766
"C1D",1.9508012745537,10.8315577753755,14.1216727196757,15.3404617006054,15.5825201542331,17.9267415257569,13.6974889895524,17.6965465311719,14.0023179796539,14.4727010301835
"C1DP1",17.4262577630929,28.2766531521652,27.4680880675219,40.6951718908453,39.9614262549847,20.2084412702506,17.2921730612908,15.6775387176697,73.5809191035051,64.4514975999116
"C1DP5",0.648428085349664,1.6433740883682,8.24129306259716,8.06533631376886,0.879923755128055,1.48640341652524,0.18013226245567,2.74177751847418,0.99857714275898,0.432314029949469
"C1GALT1",6.94289330964568,8.99185637905921,3.18788748287598,4.60728824146906,4.17980448908461,3.53572719356595,3.40285086175301,14.8057860886594,7.72506301405457,2.52194042401308
"C1GALT1P1",4.3674337906631,8.07236484124905,4.23266709969243,15.8122979260694,9.19361078648082,14.8153702086816,6.76953644621369,10.3595929788065,6.91547909887497,18.294729338278
"C1GALT1P2",0.374512233768773,0.57012087471158,1.79139551617041,1.89341029705147,2.84993823972557,2.02527482846398,1.08637489837412,0,0.782578537419734,7.21042098037831
"C1GALT1P3",0.504834641034274,0,0,0,2.54115018121304,0.682513277403496,0,0,11.171505906019,0
"C1ORF105",5.79691798830155,2.43586652712097,2.31604881117956,4.00625207279055,4.80936104949283,2.54560350615776,1.39249775081727,0,3.16041389364046,3.1326712452248
"C1ORF116",5.66736412092725,2.38726700117269,0,13.1470602357857,16.6954792725406,14.1468025769221,3.0751110045515,3.45787898619547,5.15134983559529,11.9110193594991
"C1ORF122",50.3653697147881,9.36283823338393,0,15.4235505892269,17.3704207892581,0,0,11.3821503579475,17.1200769975672,14.0420995036035
"C1ORF159",6.17049699505957,2.98423254646719,10.2324919135095,7.4661502077175,4.86411556430583,7.82100282219437,0,11.5353075631295,0.858442328889903,7.89030343221488
"C1ORF162",25.0513949133012,7.10004594710831,49.4222347017717,94.3179725387887,199.876069745891,132.571733047291,101.093580150625,34.66922672419,77.3708958661726,77.5929506303566
"C1ORF43",0,64.0077511594095,82.5079618338472,47.2793808512442,78.0439042086152,0.150623264944585,69.2710542873547,129.049104315228,0,0
"C1ORF52",1.30753338561641,1.4899202642486,0.579329267065838,1.63997513564727,1.18824889078961,1.53340350147549,1.08774898059009,1.01863072484487,1.22162320413644,1.21122385054088
"C1ORF54",0,5.52548698141939,6.89281871825838,9.18916739495775,14.1808823460593,0,6.95570333778277,12.023556955882,14.7260147257627,0
"C1ORF74",15.0248176337614,6.1642587912226,15.9312642020622,0,0,0,0,0,16.7442077403359,0
"C1ORF87",0.809382296850275,7.07418640205137,0,4.52225561616333,0,0.772688257908414,1.82735935767982,2.84792099789411,0,44.9121505953885
"C1QBP",129.961742473701,124.815096289745,271.135221391943,336.718376857114,166.505202052542,104.852626742043,191.982163330797,197.07603754106,233.073791818519,161.837897229316
"C1QBPP2",30.0663235623032,12.6315052520289,24.165300015791,12.0830400400363,16.446186058835,18.031805584268,5.81504510898004,6.27091997385527,12.7396685135807,9.5939092298052
"C1QC",100.126365148704,151.330899134569,801.464460062138,78.5530971041113,970.3169781644,549.566006816127,87.4810576057254,76.0707199267696,430.607011141474,266.87803284178
"C1QTNF1",109.768864617615,176.476967029314,110.026269358951,0,0,0,0,0,0,0
"C1QTNF12",0.977994459409663,1.44961221147731,1.67247879988346,1.01701923761427,1.31331212820828,1.00837481528669,0,0.48809020406484,0.677473725622949,1.93656209833597
"C1QTNF3",0.583609979882629,24.5944181236454,23.9654086076404,40.913385606791,28.969952733726,10.2912175059593,21.7735793020034,16.0265333839644,20.3943606063125,0.423360615594003
"C1QTNF5",29.9253651119005,66.7752150432645,46.7259553709995,76.7706203091455,15.1605196832868,1.36922911714744,13.9458578915369,20.340263818034,24.0244519115081,50.6316326368277
"C1QTNF6",14.947744061815,1.88173341875808,12.0566859670412,0,9.93719450354053,5.69160736758148,11.5820681693815,10.0147725936554,9.11507007853259,3.37899251791893
"C1QTNF7",0,10.0766027238522,1.99350637421758,9.89087975647277,7.78488100023015,7.08411353410026,9.29050984123854,22.2644305489417,1.77141360859648,6.64981811105697
"C1QTNF9",0.892027783007905,1.41564590427952,0.841699951274711,6.7133620665848,0.992710278538934,1.47120557883694,0.485575156688854,1.82799907591582,0.232995411078464,1.12770208294634
"C1RL",68.5576421665848,61.9584437839928,55.8033116867212,28.6377517054178,61.9201161401114,20.3338320078369,11.5129390847021,18.6370332979969,32.8057449964998,52.9148463683068
"C1S",12.6544073025372,97.1558295140898,32.4782848329857,4.44485742650884,7.08634893502706,21.7358411112397,9.14579206888504,22.0014508368911,17.0782512343153,71.975530066903
"C2",137.202650850087,79.1714805290692,158.18810312498,107.814226240819,292.120465712532,138.81907353612,63.1659078412537,31.4655013216948,308.344930730382,154.362149911676
"C20ORF96",0.121868468462263,2.8977262112172,9.74992009312776,20.7226451606758,21.0206970875726,14.5853957054232,26.1571990526459,23.8744826237889,17.0362033873646,14.9219167238227
"C21ORF58",4.45720199474099,0,4.58344587145043,0.289171814176591,3.83459366065758,0,0,0,3.08446126869082,8.24164583545691
"C21ORF91",2.15019620454112,6.74657059431816,3.46852459202776,0,1.08829458880768,0,5.20625585832772,3.90764009179289,0,8.94894695537166
"C22ORF23",2.17403466509505,4.29808214639559,2.20417796758033,3.33842630142079,2.26537778043185,0,3.90398006249474,2.01103069148614,0,2.50758890121045
"C2CD2",8.48052204911775,11.9899012063385,12.8527110486178,26.1261394687297,14.4169730000552,16.29474076578,9.4400298184499,24.4828664128454,7.70933948818781,22.2419565340125
"C2CD2L",4.53780261583096,5.56267547002508,1.33043691025822,2.40592448179837,0,0,0,0,1.38050188217437,3.01484356774018
"C2CD5",1.30252415239695,0.000164187587663078,0.39906061435059,56.5399747147182,1.37654738965109,0.814542348156084,0.608505934731502,42.5039633029369,0.573864277397297,60.890197929815
"C2CD6",0.663345993594989,3.58468707799952,2.67209437277164,3.83363420412392,2.4637124467024,3.66917998951959,3.06329673065342,12.5712367920358,4.00148927729334,4.13504414136167
"C2ORF42",0,5.30678911465217,10.7583430068756,17.4050144999246,17.6491003455434,15.5032696272071,18.5643182089449,29.8850583427564,24.6113302936482,5.24675665480417
"C2ORF49",4.2355743036152,4.92259015952057,3.68028829565711,5.23181317995799,7.71497964973334,3.52852280098234,7.25165514866857,8.93862168966144,5.02171217788398,4.115331738446
"C2ORF68",4.11717798858998e-05,0.00907136421838505,0.0018495415805258,4.94374203595198,1.04914983252947,0.00331058992532798,2.55678452741616,0.742349913556852,17.8848592279325,0.00873004435075569
"C2ORF74",19.1077818732662,39.6388652108678,0.253105361624525,40.0890304860565,57.0340209988414,80.9436149145868,12.2145851284023,36.4499290722323,81.466311742429,70.0370320951928
"C2ORF76",6.87626364586366,14.7236040174803,3.00083717769881,4.38734155546756,2.47087849243545,7.0117265419506,0.71952327830378,5.60715620911741,0.16185459960029,2.39955227559897
"C2ORF81",2.73859583481714,0,0,2.74907597136183,12.8943086417232,5.44732699904989,3.90052360826077,3.91650159540718,6.99756123390826,13.1147975432163
"C2ORF88",16.9286007356854,0,33.9335569925885,24.189568849883,0,0,0,37.191872170254,18.812014253195,0
"C3ORF18",6.1555104671811,5.70371260782766,2.10724437407906,0,5.13188865822222,8.02607071109228,4.21749746047122,1.26114584671234,5.42633387130479,2.5736878084376
"C3ORF33",0,5.96421673910359,2.90119092321277,12.0521510197173,8.38977303113857,11.5443872892478,0,6.29412614699291,0,5.22507115018023
"C3ORF38",0,0,0,0,0,0,20.3700038986822,0,0,0
"C3ORF52",0,0,0,0.00669769508053976,0,13.5869526599125,0,0,0,18.2380305854157
"C4BPAP1",0.544647752183939,1.98642352934175,1.30741452125111,6.02607550985865,2.42706747381943,5.56197976102343,0.598788198647467,0,0.39542742829533,2.80362861411966
"C4ORF33",4.46531283537852,5.2387949299112,3.74505748033895,9.81378600750376,16.0068167225202,12.6937623593853,4.57706786137656,1.72438492786683,11.4070626824223,10.1964312033438
"C4ORF46P2",3.82860498336971,2.26671226493108,2.1679093379203,3.56874738924285,3.08436237145791,1.25900191061812,2.20915589257328,0.985413352015233,1.16620591852503,4.39553079518784
"C4ORF46P3",25.9957108567642,28.7512373743054,14.4528815800436,22.8920192298569,46.9815216715807,22.0913264252941,8.7600857742843,11.9637904474734,12.1868281596587,18.4452807214526
"C5ORF24",12.3685104630096,0,3.32783612913577,10.1499587798155,9.39172324978291,16.1978931454774,46.8000361830752,0,16.9080907043842,8.23423739696736
"C5ORF46",5.56115465274825,0,38.3267819161523,0,4.29751651162983,0,0,0,28.5861399159397,0
"C5ORF58",4.97901313301489,14.0633236336933,7.08952186901773,23.9006078023348,8.2712277474616,7.21065354383676,2.41382331377173,8.28922028207889,1.63124918356758,7.88140586036059
"C6",2.26448906550437,17.4435766416038,1.25367212732554,4.14266491839945,10.7729369017718,15.2048705477201,6.50289366733645,10.3831352169514,1.31719322246976,0
"C6ORF136",0,0,21.3201766244907,15.8982438734316,0,0,19.9455541519097,14.9049252658213,25.5962566917281,9.47619323732295
"C6ORF163",0,0,3.62867727821958,0,3.56232095662974,7.43155394310294,5.0918245579096,6.28784703764545,0.351129133197995,5.09354344574006
"C6ORF89",18.1989285562116,15.8111620747121,0.171443697173882,20.2891450430678,0.546526717857839,29.7724096515253,4.65840786224322,127.848874673002,1.44169334395154,3.3356401228381
"C7ORF25",1.53288026085856,0.877336374677657,3.7208196782932,0.3997540385483,0,0,7.53022552781223,0.231955605584574,0.624810277875215,4.9407583625183
"C8ORF34",2.66349850830526,2.92028148107242,1.42574995304132,6.76851266768505,4.52238591571811,1.59863756098856,2.1043431676669,2.90671468654465,3.39785097869259,8.21346398652931
"C8ORF44",0.2442035504299,9.57484545595388,0,7.54781056696869,0.996691415057295,0,0,5.79434441819943,16.2138126455609,21.3189172178819
