"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RPL21P27",0.916992500144231,0.458496250072116,2.3222155184883,0.0401397540564311,0.34901776224915,-3.84767457078368
"RPL21P90",0.916992500144231,0.458496250072116,2.3222155184883,0.0401397540564311,0.34901776224915,-3.84767457078368
"TEX53",0.916992500144231,0.458496250072116,2.3222155184883,0.0401397540564311,0.34901776224915,-3.84767457078368
"TRAJ13",0.916992500144231,0.458496250072116,2.3222155184883,0.0401397540564311,0.34901776224915,-3.84767457078368
"VDAC2P3",0.916992500144231,0.458496250072116,2.3222155184883,0.0401397540564311,0.34901776224915,-3.84767457078368
"STX10",-0.587032077374916,9.33450898219495,-2.32168703750247,0.0401773080223367,0.349248005264728,-3.84851154886873
"SPPL2B",0.814246808122174,8.90393110038113,2.32126705813161,0.040207175984377,0.349298093544374,-3.84917664731749
"DPM3",-0.945791438226689,8.39808537562756,-2.32123527150203,0.0402094374467997,0.349298093544374,-3.84922698459361
"LMBRD1",-0.565724887683693,10.4319559539562,-2.32102206727329,0.0402246090480335,0.349298093544374,-3.84956460922999
"GPX8",1.11460819095008,8.26931037951845,2.32098322822414,0.0402273734265518,0.349298093544374,-3.84962611272404
"GLIPR1-AS1",0.864385618977471,3.6399423207322,2.3206471670572,0.0402513003058123,0.349399477074689,-3.85015826870023
"MS4A4E",0.919684952105543,3.73959121444041,2.32050807404288,0.040261207460742,0.349399477074689,-3.85037851697177
"HMGB1P31",-0.866684746745038,3.2604842305934,-2.32023637012906,0.0402805668483062,0.349471316834947,-3.85080873784202
"ELOB",-0.874318676803004,10.835871613732,-2.3198225826333,0.0403100671768853,0.349588588373851,-3.85146390717335
"SCAMP1-AS1",-1.16015090594178,6.41895011479741,-2.3195947038751,0.0403263223223184,0.349588588373851,-3.8518247033175
"LINC02975",-0.991868462864601,5.61639926965674,-2.31958045660628,0.0403273388243673,0.349588588373851,-3.85184726039385
"MSRA",-0.696565146486192,8.35139771277725,-2.3193363971049,0.0403447556087863,0.349643461839597,-3.85223366259996
"EVI5",-0.624665542932247,8.94577459252454,-2.31911419635958,0.0403606187924617,0.349684844741171,-3.85258544668263
"PDGFD",1.81387944063257,8.46201715222191,2.31893448884868,0.04037345272731,0.349699966674313,-3.85286994880867
"RPS14",-0.963131252277098,13.4762073980936,-2.31813079739523,0.0404308970288381,0.349913598308452,-3.85414222311646
"CD47",-0.936275826175606,11.622561079943,-2.31804835397863,0.0404367941697341,0.349913598308452,-3.85427272664354
"PUF60",-0.532672786838232,10.7756054965087,-2.31785478662073,0.040450643213603,0.349913598308452,-3.85457912790917
"AIM2",1.53525828909797,5.45594231223529,2.31759002698846,0.0404695932064324,0.349913598308452,-3.85499820815193
"TPP2",0.70680402566304,9.34379175944591,2.31758832567989,0.0404697150041002,0.349913598308452,-3.85500090105634
"LYPLA2P1",0.8,0.716992500144231,2.31752334757964,0.0404743670883049,0.349913598308452,-3.85510375074094
"L3MBTL1",0.987222789449989,5.5957541853843,2.31749733076195,0.0404762298976294,0.349913598308452,-3.85514493085476
"TAX1BP1",-0.610233010352962,11.3383077276325,-2.31729389787941,0.0404907985805267,0.349913598308452,-3.85546692501968
"TNPO1",0.549326200485327,10.6387879124677,2.31719371600865,0.0404979748811191,0.349913598308452,-3.85562549002864
"FGR",-0.977150076442367,10.4628199159533,-2.31603497422505,0.0405810678037312,0.350024289971023,-3.857459362256
"CYP4F32P",1.11699250014423,0.558496250072116,2.31603109782221,0.0405813460544853,0.350024289971023,-3.85746549674241
"DIRC1",1.11699250014423,0.558496250072116,2.31603109782221,0.0405813460544853,0.350024289971023,-3.85746549674241
"MIP",1.11699250014423,0.558496250072116,2.31603109782221,0.0405813460544853,0.350024289971023,-3.85746549674241
"SFTPA3P",-1.11699250014423,0.558496250072116,-2.31603109782221,0.0405813460544853,0.350024289971023,-3.85746549674241
"TMEM95",1.11699250014423,0.558496250072116,2.31603109782221,0.0405813460544853,0.350024289971023,-3.85746549674241
"TRAV12-2",1.38009286528982,2.58841705191084,2.31587249319468,0.0405927323752721,0.350024289971023,-3.85771648911918
"TTC9",-1.03798079339021,8.21182760303733,-2.31576297050199,0.0406005968707636,0.350024289971023,-3.85788980611341
"DNMT3A",0.680119777717033,9.18825573545891,2.31562264150548,0.04061067561924,0.350024289971023,-3.85811186969176
"B3GALNT1",-1.10450290080888,8.47540908584412,-2.31525758936059,0.0406369057863161,0.350154671525424,-3.85868952718076
