"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EDIL3-DT",-1.2366916314192,2.87818741938706,-1.24815598304892,0.236191093707249,0.688287316294475,-5.26608542562135
"ZNF362",-0.571510156222448,9.09472644577699,-1.24808088240781,0.236217622823958,0.688287316294475,-5.26616928840698
"HNRNPLL",-0.604447269976578,9.40875152482588,-1.24803833282933,0.23623265441533,0.688287316294475,-5.26621680064922
"LXN",-0.567178611685645,8.45813201098039,-1.24798748584389,0.2362506182547,0.688287316294475,-5.26627357644997
"CHD7",0.535306387267408,9.04270854954263,1.24729968802054,0.236493719144235,0.688937339342434,-5.26704140152275
"DNAJC24",-0.578097057249649,7.08064047230269,-1.24691738874034,0.236628928581341,0.689212323451233,-5.26746804489371
"NEK8",0.521351312610763,7.01517903792312,1.2468285473901,0.236660358332586,0.689212323451233,-5.26756717715569
"EFHC1",0.673413681453678,8.16127165550812,1.24679618059013,0.23667180969106,0.689212323451233,-5.26760329183509
"SS18L2",-0.482491096807908,7.55929947762686,-1.24671927344026,0.236699021180793,0.689212323451233,-5.26768910154086
"ACE2-DT",0.750977500432694,0.975488750216347,1.24670702936547,0.236703353642255,0.689212323451233,-5.26770276258829
"CYB561D2",-0.387647687063646,7.58565851877969,-1.24666996942091,0.236716467373918,0.689212323451233,-5.26774411076232
"EGR3-AS1",0.788971689161508,2.09285646384669,1.24663721106249,0.236728059464699,0.689212323451233,-5.26778065884174
"DIP2C-AS1",0.755803154611271,3.49035006214985,1.24609450618222,0.236920170659954,0.689480050172439,-5.26838604264626
"YAP1-DT",-0.610306060128016,3.46198797589035,-1.24608778785399,0.236922549650305,0.689480050172439,-5.26839353565639
"FAM99A",0.781378119121704,0.590689059560852,1.2459819855451,0.236960017243228,0.689480050172439,-5.2685115338894
"GPR151",0.781378119121704,0.590689059560852,1.2459819855451,0.236960017243228,0.689480050172439,-5.2685115338894
"HCCAT5",0.781378119121704,0.590689059560852,1.2459819855451,0.236960017243228,0.689480050172439,-5.2685115338894
"MTATP6P27",0.781378119121704,0.590689059560852,1.2459819855451,0.236960017243228,0.689480050172439,-5.2685115338894
"SYNPR",0.781378119121704,0.590689059560852,1.2459819855451,0.236960017243228,0.689480050172439,-5.2685115338894
"LINC01993",0.935614381022527,1.91357092861044,1.24574440926441,0.23704416698431,0.689634836617461,-5.26877646834314
"SMCO2",0.864385618977473,1.51065629404449,1.24565270583633,0.237076654811499,0.689634836617461,-5.26887872174695
"SPPL2A",-0.492820263979961,10.3263265251118,-1.24561759283141,0.237089095258273,0.689634836617461,-5.26891787281156
"DYRK4",-0.586427001717743,7.56522459739181,-1.24554045708967,0.237116426083575,0.689634836617461,-5.26900387639023
"ZYG11B",-0.631777102889652,9.32581059221704,-1.24552589695794,0.237121585328745,0.689634836617461,-5.26902010996423
"RPL10P7",0.716992500144231,1.07548875021635,1.24543655272091,0.237153245579277,0.689634836617461,-5.26911971969396
"HOXA9",-0.716992500144231,1.50947375050481,-1.24543655272091,0.237153245579277,0.689634836617461,-5.26911971969396
"HYKK",0.705382514165906,5.70170611221647,1.24524918090176,0.237219654102103,0.689680694810244,-5.26932860274583
"HNRNPA1P27",0.82295668944997,3.73294440747491,1.24507825566912,0.237280246565931,0.689680694810244,-5.26951913044234
"RPL18AP13",0.938697391499865,1.46934869574993,1.24507813818673,0.237280288217328,0.689680694810244,-5.26951926139138
"RDH14",-0.493771706250845,7.8663956457665,-1.24505704629297,0.23728776608616,0.689680694810244,-5.26954277083182
"SLC25A52",0.916992500144231,0.775488750216347,1.24500557723387,0.237306014591779,0.689680694810244,-5.26960013800196
"TPR",0.74155805801262,11.0399302829522,1.24499368988858,0.237310229444235,0.689680694810244,-5.26961338732727
"RGL3",0.657348874687977,8.20596373796596,1.24494783058276,0.23732649017066,0.689680694810244,-5.26966450002289
