"ID","B_cells_naive_CIBERSORT","B_cells_memory_CIBERSORT","Plasma_cells_CIBERSORT","T_cells_CD8_CIBERSORT","T_cells_CD4_naive_CIBERSORT","T_cells_CD4_memory_resting_CIBERSORT","T_cells_CD4_memory_activated_CIBERSORT","T_cells_follicular_helper_CIBERSORT","T_cells_regulatory_(Tregs)_CIBERSORT","T_cells_gamma_delta_CIBERSORT","NK_cells_resting_CIBERSORT","NK_cells_activated_CIBERSORT","Monocytes_CIBERSORT","Macrophages_M0_CIBERSORT","Macrophages_M1_CIBERSORT","Macrophages_M2_CIBERSORT","Dendritic_cells_resting_CIBERSORT","Dendritic_cells_activated_CIBERSORT","Mast_cells_resting_CIBERSORT","Mast_cells_activated_CIBERSORT","Eosinophils_CIBERSORT","Neutrophils_CIBERSORT","P-value_CIBERSORT","Correlation_CIBERSORT","RMSE_CIBERSORT","T_cells_MCPcounter","CD8_T_cells_MCPcounter","Cytotoxic_lymphocytes_MCPcounter","B_lineage_MCPcounter","NK_cells_MCPcounter","Monocytic_lineage_MCPcounter","Myeloid_dendritic_cells_MCPcounter","Neutrophils_MCPcounter","Endothelial_cells_MCPcounter","Fibroblasts_MCPcounter","aDC_xCell","Adipocytes_xCell","Astrocytes_xCell","B-cells_xCell","Basophils_xCell","CD4+_memory_T-cells_xCell","CD4+_naive_T-cells_xCell","CD4+_T-cells_xCell","CD4+_Tcm_xCell","CD4+_Tem_xCell","CD8+_naive_T-cells_xCell","CD8+_T-cells_xCell","CD8+_Tcm_xCell","CD8+_Tem_xCell","cDC_xCell","Chondrocytes_xCell","Class-switched_memory_B-cells_xCell","CLP_xCell","CMP_xCell","DC_xCell","Endothelial_cells_xCell","Eosinophils_xCell","Epithelial_cells_xCell","Erythrocytes_xCell","Fibroblasts_xCell","GMP_xCell","Hepatocytes_xCell","HSC_xCell","iDC_xCell","Keratinocytes_xCell","ly_Endothelial_cells_xCell","Macrophages_xCell","Macrophages_M1_xCell","Macrophages_M2_xCell","Mast_cells_xCell","Megakaryocytes_xCell","Melanocytes_xCell","Memory_B-cells_xCell","MEP_xCell","Mesangial_cells_xCell","Monocytes_xCell","MPP_xCell","MSC_xCell","mv_Endothelial_cells_xCell","Myocytes_xCell","naive_B-cells_xCell","Neurons_xCell","Neutrophils_xCell","NK_cells_xCell","NKT_xCell","Osteoblast_xCell","pDC_xCell","Pericytes_xCell","Plasma_cells_xCell","Platelets_xCell","Preadipocytes_xCell","pro_B-cells_xCell","Sebocytes_xCell","Skeletal_muscle_xCell","Smooth_muscle_xCell","Tgd_cells_xCell","Th1_cells_xCell","Th2_cells_xCell","Tregs_xCell","ImmuneScore_xCell","StromaScore_xCell","MicroenvironmentScore_xCell","Bcells_EPIC","CAFs_EPIC","CD4_Tcells_EPIC","CD8_Tcells_EPIC","Endothelial_EPIC","Macrophages_EPIC","NKcells_EPIC","otherCells_EPIC","B_cell_TIMER","T_cell_CD4_TIMER","T_cell_CD8_TIMER","Neutrophil_TIMER","Macrophage_TIMER","DC_TIMER","B_cells_quantiseq","Macrophages_M1_quantiseq","Macrophages_M2_quantiseq","Monocytes_quantiseq","Neutrophils_quantiseq","NK_cells_quantiseq","T_cells_CD4_quantiseq","T_cells_CD8_quantiseq","Tregs_quantiseq","Dendritic_cells_quantiseq","Other_quantiseq","MHC_IPS","EC_IPS","SC_IPS","CP_IPS","AZ_IPS","IPS_IPS"
"E250042452_L01_250204002925020400291AA039B39J20",0.251859542353978,0.371643927993081,0.065416449464045,0.0230555542991551,0,0,0.00462609312460713,0.0440868061967789,0.0205080851737326,0,0.0420903847730781,0,0.00120802316324917,0.117578984623835,0,0.02373970962828,0,0.0341864392061797,0,0,0,0,0,0.716449957116949,0.69888472373004,40.2368462231429,18.93722817,52.2857354,5526.21783566667,4.60359033033333,175.583534331429,5.815472005,53.8960611507143,39.2661619126667,2114.16974216325,0.0797014584609632,8.84635372167701e-21,3.64995011215915e-18,0.916972563285169,0.0031868176991404,0.030470338742371,0.0161784762853535,0,1.4090452697985e-18,0,0.0165218792022117,0.0254270601754299,0.00573373706548776,1.77347979597629e-18,0,4.58350408927991e-18,0.254295879157612,0.18559352940351,4.16702474688651e-18,2.1418659237792e-19,0.00205318646810271,3.66101284790198e-19,0.00313557788424482,0,0.0223018837087443,0,0,0,2.70379667057515e-18,1.25329924247386e-19,1.97677927694096e-19,0.0087799904444393,0.0242079616595955,1.27465757999096e-18,0.0182404904896193,0,0.00269610130022205,0.287213655970098,0.0487749195849026,1.00750898113015e-17,2.97906861085803e-18,3.70105415938486e-17,0.129361104715234,0.00312536749902256,0.000411027003788291,0.157734257275726,0.000335843136999969,2.35864843887503e-18,8.34745631066114e-18,0.0702390342963431,0.0650806498906088,5.92703225439058e-19,2.56920878395842e-17,0.022840495168384,0,1.9024690722905e-18,0.104922869165881,0,0,0.279321271063054,3.24446718952944e-18,0.246979033755987,4.4464885835697e-18,0.0256507524374717,0.646280069596438,0.0121775350884235,0.658457604684861,0.313197538885263,0.0906280657213478,0.18565107134695,0.00682071659497704,0.0336779978875437,0.0025660318706139,3.51307014235505e-09,0.367458574180235,0.0318280479730047,0,0.0907592974772971,0.011960915770649,0,0.315715904159204,0.472199007468833,0.00504985751100609,0.0180568540369458,0,0.003069147488977,0.0211439938360265,0,0,0.0176232804414813,0.0272495495283543,0.435608309688376,1.0357151179153,0.69088371244733,-0.751492363845144,-0.406910423686395,0.568196042831096,2
"E250042452_L01_250204003125020400311AA038B39J20",0.339165906591522,0.186936508335044,0,0,0.0278626670789008,0,0.0139318314219485,0.0380108733562688,0.0156367735779861,0,0.0761028090186315,0,0.0180677694539724,0.199145983776073,0.00804857315146545,0.0101416157320068,0,0.0669486885061807,0,0,0,0,0.001,0.487911082112465,0.875899007231308,22.3610851237143,1.512822166,20.1629402257143,407.815986896667,1.18975056555556,86.6784970042857,3.88678939416667,36.8377444872143,17.9584235111333,473.521009919625,0.197440944460477,1.98108934061173e-18,7.83778578457423e-18,0.840899589933361,5.60353607213957e-18,0.0475407263283143,0.0233354590477552,0,0,0,0.0221007662253242,0,0.00353631963896697,0,0.0463805830942823,0,0.273325084394823,0.138911158822773,1.65490741891354e-17,1.98593573873991e-20,0.00116846725706625,2.29983042264388e-18,0.014524191070095,3.1540450303793e-18,0,2.06705505562702e-17,0,4.27295462352721e-19,0,0.00128446201321583,0.00104409564238728,0.0116911918425528,0.0442786594693865,0,0.0388998627494289,0,0.00108523623980509,0.231927581697801,0.0410689197462555,0.00208391205145864,1.04730755852122e-17,0,0.15350400027429,0.0022455418184339,0,0.122950133665681,0,6.20543434957824e-19,5.5490788369062e-18,0.0283516429958573,0.00528291359813204,0,7.94017991163718e-06,0.0253772650024784,0,0,0.132714426486538,1.8756039646492e-19,3.93865798480768e-19,0.21357323075409,0.0342165052764161,0.26247048005858,0.0479798022397212,0.00283143598373269,0.594327096350229,0.000584233628533127,0.594911329978762,0.198222254658259,0.0691361018509119,0.211512578813722,0.0120863336886868,0.037450382557565,0.00271261416409438,1.66797518036918e-09,0.468879732598786,0.117770595886046,0,0.0158229381652938,0.00661227531593363,0.0854583714981508,0.160433101953507,0.440310404802624,0.0150996622594285,0.00874276298723177,0,0.019005762764987,0.0282943049162965,0,0,0.0558032511447594,0.0384781969861447,0.394265654138528,1.13538390173008,0.788402343448369,-0.835293027493533,-0.379848695441121,0.708644522243794,2
"E250042452_L01_250204003425020400341AA037B39J20",0.586270010294033,0,0.149502293938158,0.0386204112889192,0,0.0280759810071765,0,0.025833586511782,0.000214436117883501,0,0.0408441064378869,0,0,0.0747054560453514,0,0.0210501679355947,0,0.0186589195878648,0,0.0162246308353501,0,0,0,0.621049420300323,0.793156094911866,42.1224075025714,39.97815542,53.0862216342857,2593.50108256667,2.82848807633333,154.673620471429,19.2688008456667,149.740431312429,65.7792606295333,1378.40011363887,7.87967290194741e-20,0,6.48640862154983e-18,0.812325495284464,0,3.56581972876387e-20,2.06906823862765e-18,0,1.03082175630101e-18,1.72747614352729e-17,0.00793872086862589,0.00441782595060366,0.0109592313684728,6.76454674107454e-18,2.05595568577397e-19,0,0.0950763146221345,0.117606185154675,2.30428341942059e-18,2.16622415767688e-18,0.0112873445678023,2.72456380231056e-18,0.0078654337983228,0,0.0107864823456633,2.38477582717011e-17,0,0.139772365048289,0.0703499536089585,0,0.00178854215341544,0,0.00114180813920004,0.00364733193398099,9.71076728829864e-21,0,0,0.219014514830161,0.126833144870511,9.08617629817634e-05,0,1.13531761343725e-17,0.251255420935132,0.0216100648838234,0.000703010346611612,0.205387910744836,0.000532830539567492,0,0,0.0620821428285353,0.0841194533582524,3.03130000786275e-18,0.0415593413373484,0.0589591465271805,0,0,0.209736803519023,0,3.97191776886994e-18,0.0498140014164989,0,0.339618266958157,0,2.31991334281902e-17,0.544495547490045,0.0110369134567328,0.555532460946778,0.389188100915551,0.0524662983001622,0.15924977888917,0.0220015517549661,0.0546693488646681,0.00203204787219818,3.93399930629888e-10,0.320392873009885,0.159089760679922,0,0.0479178253565421,0.0184269007986956,0.129203061874251,0.168828944739554,0.432010871968944,0.000443509012435565,0,0,0.0339958737003448,0.0106120525837501,0,0,0,0.0337980267184747,0.489139666016051,0.79932857292266,0.636582801524322,-0.659878182680424,0.0719319613445909,0.847965153111149,3
"E250042452_L01_250204003725020400371AA034B39J20",0.417509293083342,0.0181144043311415,0,0.0785074386033467,0.035753863248625,0,0,0.0892316811455675,0,0,0.0385703741919968,0.0289025703527559,0.0869327932620159,0.0918798788048302,0.0112819706697423,0.0357729000526849,0,0.067542832253951,0,0,0,0,0.031,0.192048877677451,1.03699804148346,108.024473246429,46.69190713,95.9732157242857,1297.41446817778,16.0433700238889,345.919874585714,23.5696782416667,265.674300187143,341.7538816403,3039.4810054425,0.0802469096540722,0,0,0.747350881475702,0,0.00452011489118981,0,9.98556974497651e-18,0.025729051697239,2.08164244876945e-18,3.79787439896989e-21,0.00853520757051152,0,0,0,1.3054055022495e-19,0.141378700155648,0.116141367535892,0,1.38489719748855e-18,0.0645452560399524,0,0.00239569593839956,0,0,8.22281861928888e-18,0,0,7.42482474518947e-18,5.83137170829868e-20,0.0215848088063692,0.00410864902753644,0.005781897732804,0.0121623355594687,0.0109932526483796,0,0.00265240341535277,0.20033729810703,0.0462640661501073,2.04070234454911e-18,7.962103282323e-18,6.75626305017196e-18,0.253448883076802,0.0383076862361156,0.0186287240202058,0.151617179460834,0.00429246309847155,0,1.00231227577256e-17,0.050023461767007,0.0261366884687627,0.0253739704265846,0.0242480132960531,0.0117426414545596,0,3.42993405946847e-17,0.17954122593441,0,0.000999898279981679,0.193798789304418,1.36664985233809e-17,0.148630229319826,0,0,0.513991993814753,0.0322726280199762,0.546264621834729,0.105465476169066,0.0540350133056022,0.107280183033407,0.0151431709110182,0.114064294895013,0.00246892521302767,5.86455344083761e-10,0.60154293588641,0.00477760815398559,0.0933915148725475,0.183324399061968,0.134944369608234,0.173429126147738,0.246257554704551,0.300710657192416,0.00301813818044893,0.0126653367750558,0,0.0826346735078781,0.0304829351094234,0,0,0.0119088154965117,0.0248560143780214,0.533723429360244,0.953110758252999,0.604565954984589,-0.80878427948366,-0.0862758022184786,0.662616631535449,2
"E250042452_L01_250204004025020400401AA033B39J20",0.288358661821043,0.316859080721968,0,0.0319209131906446,0,0.0221128903084878,0,0.00321412224806362,0,0,0.15202782662675,0,0.0423247562052113,0.0894191382446975,0,0.0151535073025228,0,0.0173023202065039,0,0.021306783124107,0,0,0.00600000000000001,0.320914783113049,0.992546974607315,18.8789870373571,24.86669557,20.3923217718571,514.549012211111,1.04828385688889,69.8198026457143,2.53198292166667,50.5577757337143,24.6444646952667,320.11188315075,0,1.13775566887454e-19,0,0.944408687240583,0.0310249103690148,0.0177860980036499,7.41717669093758e-19,0,0,3.7912496550281e-19,0,1.41953676374473e-21,8.89766380207567e-19,1.08258699657715e-17,5.5742521170961e-19,0,0.179581030596888,0.203007802449691,0,0,0,9.81698786925177e-19,0.00258574136447038,2.04806481460348e-18,0.0337661840493979,0,0.00487540763685237,0.0151696348107152,0,0,2.41623917794205e-19,0,0.00124178819738814,0.0024660761753273,0.0290245545235224,0,0.00391339221436018,0.192951795838141,0.0308305473601051,0,2.46745294642312e-17,1.00355426193448e-17,0.0547784524456652,1.212763669462e-18,0.00211629959776609,0.250220042120847,0.0012272537542003,2.17538357267984e-18,2.40238736391698e-17,0.0163921860510551,0.0164227963169922,0,0,0.0293902805227964,1.16656343587505e-17,0.018140701607468,0.194871509283142,0,0,0.269245315065553,1.61374450935623e-18,0.129458349099294,0.0847360681228876,0,0.648955494509404,0.0168830920246989,0.665838586534103,0.256130431318578,0.0267852686154952,0.20235351964073,0.0356334216967716,0.0422177567831095,0.00114477012930051,4.26988560575496e-10,0.435734831389027,0.124748157407916,0,0.0245508328368896,0.00631325797720224,0.0975585252405425,0.147379525277457,0.394178887243019,0.00849894600004668,0.00371294862854496,0,0.0682568980977156,0.0165608252857877,0,0,0,0.026330992919698,0.482460501825188,1.18285087769365,0.637577626850577,-0.562137938377265,0.0570994673688853,1.31539003353585,4
"E250042452_L01_250204004125020400411AA032B39J20",0.380513389920634,0.211296209605895,0,0.0658064798688605,0,0,0,0.112993766900356,0,0,0.0386804616949624,0,0.0692101618665594,0.0837396100178669,0,0.0110053762402486,0,0.0267545438846174,0,0,0,0,0.00600000000000001,0.329258673578537,0.987383118644581,23.3859047681429,14.53743873,61.3368143742857,1618.91013188778,2.94438021377778,151.707133077143,7.976956295,150.947194785429,162.598012912667,2018.8576157375,0,0.055552303583897,2.35261806253607e-18,0.7427235973226,2.50022919955463e-18,0.0070668918472499,5.37156528124365e-18,0,0,2.0502584414636e-17,0,0,2.84324940649225e-17,5.14589916359998e-18,0,2.86543501615552e-17,0.0695685892010064,0.152066498487261,5.58408931824674e-18,0,0.0599961944497544,1.42016127741627e-18,0.00128802985100322,0,0,3.52830718374196e-17,0.00285057721435524,0.00555203699035652,0.0195049444267983,0,0.0177394423298633,1.62239859762392e-18,0,0,0.00928627821848221,0.0011515370539171,0.00259728754372876,0.185081184625308,0.0733423945834552,1.25869422604357e-17,0,0,0.166530989955158,0.0329470804125532,3.29215393718607e-20,0.20072761017292,0.00288977113229885,0,8.87207688895386e-19,0.0647905189763373,0.0252853090752815,1.34367152852705e-18,0.0684448176535822,0.00322054726151986,3.57734358733043e-17,0,0.323441093667728,3.49239940944743e-20,0,0.191602942631974,0,0.270237652937376,0.0109551249626289,1.48470845224788e-17,0.501339917027388,0.0577742490168257,0.559114166044214,0.256948902544048,0.06612505915826,0.0934443849447668,0.0293867365893767,0.101985404880286,0.00130643138821679,9.09472806706118e-10,0.450803079585573,0.113081441926281,0,0.0345107313775751,0.0270663714457648,0.102439876583788,0.170381354410087,0.276093542846398,0,0.00215993816000108,0,0.0680776984631263,0.0158124741207087,0,0,0,0.0176649312756022,0.620191415134164,1.1095812132399,0.548122464715816,-0.569406077507612,0.0816391288355036,1.16993672928361,4
"E250046465_L01_250204001125020400111AA046B39J27",0.398257507069384,0.243300307278949,0,0.0254551870530773,0,0.0839472464001016,0,0.0695545448196828,0,0,0.102451651361695,0,0.0352638053666561,0.0286394723958924,0,0,0,0.013130278254562,0,0,0,0,0.002,0.470705134040608,0.903241530898993,12.8491450725,12.07640269,20.8020273668571,667.236849522222,1.54101672588889,86.537331759,5.75176187833333,48.9959205154286,18.3084212780667,891.85940957725,6.39261501923373e-22,0,0,0.901692866079343,0.0140298043960714,0.00427903046345948,0,5.87577395911001e-19,0,4.1633711451202e-18,0.0130239651568518,0.00788304829449372,0.00557637345960393,0,0.0262467914371956,0,0.248089546322085,0.0960843360625313,4.18347364520662e-18,0,0,1.0502834696125e-18,0.00298450178575905,0,0,3.05315445435626e-18,0.00110193556145994,0,0.051358036213,0,0,0.00126571612028284,0.012081367416483,0,0.0193400584414044,2.01919739880953e-20,0.00281092297757,0.263140160935691,0.0879256010463849,0,1.95380693674791e-18,3.10779366997535e-17,0.207292702960816,0,0.000245970509468901,0.175077529375351,3.74427815119134e-20,3.58086260921367e-19,0,0.0532584230829777,0.0827757506060839,0,0.032736677789728,0.00662120625421862,6.49623448672638e-18,0,0.172940125165362,1.73868274528461e-20,0,0.196952327194661,0,0.293897589549696,0.0347901703476368,0,0.620121125957016,0,0.620121125957016,0.225879475166655,0.111939244717741,0.219643658471184,0.0102944236131776,0.0284413287822243,0.00299583874953809,8.56664481663636e-09,0.400806021932835,0.0870276659298138,0,0.0249677313179391,0.012477488600451,0.0639971944776929,0.194686925803642,0.662915295234349,0.0116553671969149,0,0,0.0328733469140626,0.0241824104120359,0,0,0,0.0345144022479287,0.233859177994709,0.881363592091962,0.656189114200198,-0.806090249435441,-0.225661141813336,0.505801315043383,2
"E250046465_L01_250204001525020400151AA045B39J27",0.532404709868934,0,0,0,0,0.0894805886330295,0.0170302625285708,0.0409667377904101,0,0,0.056367413890575,0,0.0238706870222246,0.197942302779741,0.0153280411487607,0.00552084011454696,0,0.0153212061379833,0.00576721008522389,0,0,0,0.003,0.451697299774791,0.903916541722389,48.1792741917143,2,43.7077509328571,782.146381414444,5.60512671411111,273.22452156,16.0312502983333,178.390053284286,62.2155467462333,1220.22838594475,0.0292538774518378,0,0,0.756116912906501,2.21692541389202e-18,0.019652093821764,0,5.25666094314691e-18,0.00450749036764645,0,0.0196129217531495,0.0058835100726601,4.82878003818386e-20,7.60829155059463e-18,0.0136336906643644,0,0.264099611995104,0.251019090741737,4.68955352693078e-19,0,0.0154763132030209,0,0.0100816999761186,0,3.31668371265339e-18,0,1.41075767841862e-18,1.65572203284907e-18,3.72845496939297e-19,0.000230437031513599,0.000828564454723109,0.0220093373578581,0.0364963922086383,4.20398094808978e-22,0.0191125514821644,0.00035942002802123,0.00514455712837801,0.235149831204131,0.0633065078324436,0,0,1.30405154275916e-17,0.239300922852266,0.0126622039844597,0.00159032187587798,0.118305908558895,0,7.53842135493749e-19,0,0.0350721101555289,0.100474929120808,0.00202174460473969,1.93285195189763e-17,0.0177712915848005,8.75348294751298e-18,0.0159191266846185,0.116323805367189,0,7.16791848861767e-19,0.255432531346407,1.25144506975938e-19,0.322837621000509,0,2.63861651671318e-18,0.535414874546123,0.00773815660151046,0.543153031147633,0.189770797266585,0.0385587265953171,0.146629526299855,0.0156519669533802,0.0407029862850374,0.00146533523363,2.32749951823404e-10,0.567220661133445,0.0561296487702231,0,0.0639718255670134,0.0137732943166712,0.0681891890282722,0.252598031032739,0.469074224086734,0.0173797577623234,0.0060568806329821,0.000467134711347633,0.00836940105133531,0.0123106587575429,0,0,0,0.049331668288804,0.437010274708931,0.840887035341173,0.691226783145156,-0.695755591166505,-0.461092601292252,0.375265626027572,1
"E250046465_L01_250204003025020400301AA036B39J27",0.155064038350552,0.368926753782017,0.058295038539233,0.0022047794161099,0,0,0,0.037248865283581,0.0712165400385163,0,0.0962321264891504,0,0.00808284054800999,0.122588835613021,0.0457844906783153,0.034355691261494,0,0,0,0,0,0,0.001,0.493720143360353,0.873777314562032,354.315709175,98.92422877,180.964594032429,4568.74997739111,8.17966584444444,488.346677962857,19.27560967,802.608019454286,97.8367099326667,1046.664412085,0.117673103093189,0,0,0.354382156408686,0.0474811873103507,0.066475147669165,0.00913786251148708,0.00294176414857228,0.0464003214317743,1.26993124760527e-18,0.0366913511797451,0.0617790102155581,0.0539925865038561,0,0.0147905512022259,1.17461799959876e-17,0.270022627093471,0.0998637235354832,0,3.64796569368423e-21,0.00101256774460662,3.54166346560712e-19,0.010770290294908,0,0.00399584569633271,0,0.000840933554820763,0,0.00322013591337811,4.97724514147453e-22,7.35847927633192e-19,0.00901775646931702,0.0152453691787393,0.00815302145979161,0.0320591230945989,6.36380052438471e-20,0.00897165354922025,0.0466241493640417,0.0810474106919215,0,0,3.29490468606743e-18,0.045056162209357,0.00590315320260146,9.36169849600261e-19,1.75729196709273e-18,0,0,0,0.0713073962720344,0.0477384407062522,0.0586786340341714,0.00124552853815637,0.0636462563580806,2.8176814188773e-18,4.3944253797948e-18,0.0792103553933693,0,0,0.365993377915562,0.0488232743475353,0.376734452896482,0.153411953507314,0.0684543502794407,0.306786540224488,0.00250420672046966,0.309290746944958,0.184257918438088,0.0154970917516554,0.125793839247537,0.0344960354715519,0.0325925793028935,0.00491142785881111,2.82372818029207e-09,0.602451105105736,0,0.422903272972939,0.364927220572919,0.29993732467194,0.047281727609864,0.430503183434113,0.299940812743138,0.0275783673744903,0.0171097894979151,0,0.0178937262968675,0.00645479911078635,0.480439687668829,0.00753316960164769,0.0986918027515628,0.00629539890828129,0.0380624460464819,1.43751748577278,0.853329158695482,-0.862463533144606,-0.341892800607198,1.08649031071646,4
"E250046465_L01_250204003325020400331AA034B39J27",0.0866829597679303,0,0,0.176465229037703,0,0.035677198514359,0,0.0651791045191005,0.0678608557635818,0,0.17494212855229,0.00680240042225233,0.0649440465513984,0.270103396999184,0.0285100072660063,0.0182797381434567,0,0,0.00455293446273787,0,0,0,0.002,0.467856329608766,0.883167400066545,125.638151572143,294.1065801,343.821758240714,422.945906112222,2.79692878011111,392.6820911,25.9214461,116.706786326429,56.9078927623333,2417.49229798463,0.489391911537755,0,0.00771261959002054,0.482295089934629,0.0440086943508573,1.53727879820228e-22,0.0843091198506896,5.61368604185694e-19,0.0444386172993526,0,0.0200570478901359,0.293625061712794,0.252496088116845,0.0933297580026521,0.0856677415550438,0,0.18166777824508,0.0581273787013308,0,0.0117954401606881,0.0372297161925067,0.00276917937689905,0.0103183352919814,0,0.0739432647960354,6.03108080406412e-19,2.28149579293757e-20,0,0,0,0.00852129949920422,0.149968278885131,0.19175427363918,2.05787550302966e-19,0.0121626181377881,0.00138269741595695,0.00538113697470757,0.123215070793452,0.00180963665840671,0.0106255459772689,0.00583892397580249,0,0.187121783210305,0.0282879987927514,1.20700870626905e-18,0.086908635324978,0,0.00184711453982331,0,0.0896636812807616,6.38366997089292e-19,0.0150781811677502,0.0527590879271505,6.40616722999604e-19,0,1.73307559092018e-17,0.0750406031497216,7.09913895753413e-22,0,0.00935152938554251,0.067474630883393,0.200578800498355,0,0.0172542733174917,0.640201137815704,0.055586490494271,0.695787628309975,0.0872901067030215,0.164933282559134,0.175519236003956,0.0857094927863012,0.076464625144257,0.0223522070773503,0.0138893222337374,0.373841727492243,0.0418899778789932,0.00853677699526431,0.137465240276493,0.0541259551878965,0.133587986768961,0.218852530239681,0.227618218508318,0.0487147834270705,0.0278193611381562,0.0298914772535421,0.022496882442736,0.0492839436640215,0,0.225916511444143,0.0805580675120081,0.0324336281641403,0.255267126445864,1.35850410538994,0.88438461200422,-1.24048774711811,-0.770689062978261,0.231711907297788,1
"E250046465_L01_250204004325020400431AA039B39J27",0.660345400745691,0,0,0.0277515978935981,0,0.0585095095062492,0,0.0654272479247028,0,0,0.0381168069972049,0,0,0.0750869583981434,0,0.058951189906237,0,0.015811288628174,0,0,0,0,0.005,0.372147861739835,0.986019047069149,12.7710513380714,10.49346928,42.2138240285714,1908.22474922222,4.59320795288889,171.104963,15.4230597733333,129.493463057429,61.0569374098,182.445244175,0,1.5921849741898e-18,6.45476937610676e-18,0.853371205735134,1.3787552708911e-17,0.0353950876491579,7.76842331821996e-18,1.09482377744821e-17,0,1.15175165767629e-19,0.014344064314812,0,0.00654794396564057,2.29610119242873e-17,0.0167860420596361,2.21776582638711e-17,0.0818733452036681,0.299535572139358,0,1.75961199674363e-18,0.00106353361009955,4.35254824804652e-18,0.0016178469561106,1.14420459085382e-18,0,3.41041111120883e-18,0,0.198390503385089,0.00266294670430944,0,0,0.00301529210565087,0.003814984509554,0.00362147357094576,0.0451188559190166,0,0.00162924007169317,0.163062810446111,0.0924390470007851,1.11574922639931e-18,0,4.69548098139365e-17,0.0252902531827074,4.68547325969321e-19,0.00868714686099822,0.23925748174876,0.000544697834538093,2.70055863407336e-18,4.2373856932546e-17,0.0280063940291765,0.067323887650422,2.45632329362821e-20,1.07560201995875e-18,0.0396745864345165,4.99401006875464e-18,9.54900116408769e-18,0.166052353816496,0,0,0.427705739690531,1.53426795076515e-17,0.167994587442368,0.093392004882153,0,0.601003569173201,0.000531766805049774,0.601535335978251,0.286531886439014,0.00391516416444515,0.267053687635635,0.0221806233880621,0.0414371857486231,0.00127942390013113,1.11584550829537e-09,0.377602027608244,0.208494845683656,0,0.0316408238988643,0,0.0807331814051625,0.201754701560164,0.547056566015401,0.00533467797237803,0.00208713502202215,0,0.042136160236442,0.0183772396837886,0,0,0,0.0746103206026627,0.310397900467305,0.496470606682457,0.604477512224278,-0.60297826182348,0.14336514716357,0.641335004246825,2
"E250046465_L01_250204004425020400441AA030B39J27",0,0.359717487387059,0,0.0856100041791414,0,0,0.0345112696808201,0.0917395585892719,0.00448038208678667,0,0.0844483629705724,0,0.0242569634802299,0.156865097444135,0.0908194352927954,0.053816813046833,0,0,0.0137346258423557,0,0,0,0.005,0.377225380434805,0.929579338713552,279.771177685,136.8764708,227.565255618,2545.50723712222,9.83570251633333,646.861984414286,43.1983657016667,181.072132081429,80.2527773856667,532.88072389875,0.208829988302883,8.90120152475809e-20,0,0.843376005756419,2.18412143944767e-17,0.0609737739093293,0.119912806768204,0.0297337144680731,0,1.14819221159673e-17,0.0215211980947759,0.238356163237167,0.258104236769562,0.0814062981335239,0.051175486485878,0,0.191625456126356,0.0736550403075751,2.0285070430165e-18,5.72780049112215e-19,0.00449036462517949,0,0.00163811120658287,1.38595483403262e-18,0.010137054303159,6.16747898404533e-18,7.58230115843667e-21,0.0013360181509633,0,0,0,0.0700734555653828,0.0760783083271939,6.59277632764323e-20,0.0189829589180209,0,0.00525458217690115,0.204671841993954,0.00260995466323472,0.011738623946244,3.10043470156546e-18,1.30934152812496e-17,0.0276632238878215,0.00218557755511887,1.74273954578456e-19,0.167946472945916,3.81246149421718e-05,0,0,0.048943669304859,0.0171227835994909,0.0176275956594194,0.0572832994271119,0.00873497439958384,2.7776450615012e-18,0,0.0925673861695775,3.38106452503112e-20,1.58834498895213e-18,0.09310264262991,0.0607862684969534,0.127895615751301,0.168914929831523,3.3008165279991e-17,0.800348198630042,0.00731370946416926,0.807661908094211,0.251406523573423,0.016790061858399,0.336429551205926,0.0549590253578349,0.0586254582090198,0.0207575095108788,5.10158999641301e-09,0.261031865182929,0.0767256399834794,0.160359510034248,0.145184580279773,0.124693498379016,0.103985191997245,0.18651461646398,0.458575060847034,0.0471363554614717,0,0.024942635594513,0.0331611566836852,0.0595817507835203,0.226927889238948,0.0686763565249079,0.0500736458306776,0.030925149035243,1.11022302462516e-16,1.23892852881225,0.943480114761463,-1.13410542520805,-0.730759584027343,0.317543634338321,1
