"ID","T_cells_MCPcounter","CD8_T_cells_MCPcounter","Cytotoxic_lymphocytes_MCPcounter","B_lineage_MCPcounter","NK_cells_MCPcounter","Monocytic_lineage_MCPcounter","Myeloid_dendritic_cells_MCPcounter","Neutrophils_MCPcounter","Endothelial_cells_MCPcounter","Fibroblasts_MCPcounter"
"R.C2SD.FGD",162.021110514286,80.11749598,304.510204903,11536.7277085556,170.177076895556,1887.3831084,246.818254,479.175418672143,410.273509963333,11113.012116225
"R.C2SD.LL",76.5030290962857,60.59054999,229.61734849,5200.43904177778,22.2154512982222,1095.97157574286,45.9460859333333,722.327823568571,242.954077663667,5611.1271885025
"R.C3CR.JTL",255.829305042857,114.6622542,337.768917661429,51659.7426443333,30.8890959567778,2247.34505298571,235.374377833333,299.188899860714,290.481159049333,2007.243959475
"R.C3CR.SW",257.214302350714,87.87165621,238.505428265286,4932.08531084444,37.69143135,2858.28764507143,494.573005833333,422.706704955714,338.644092276667,14240.2637332038
"R.C3CR.WXD",158.054601940714,121.4744426,462.684984985714,9560.46864577778,28.6857505548889,1431.42860927143,63.47624895,451.230884857786,166.18730198,3955.6599012975
"R.C3PR.SYT",112.817363482857,59.65556877,145.087441457143,25051.347097,161.915572110556,1402.10212798571,129.068462433333,323.530745883571,201.905231554667,2174.9964030375
"R.C3PR.YWY",132.781571701786,41.10446371,154.18893991,211.103316474444,22.2344277855556,1243.16969255286,119.7003401,825.8542051,705.122824009,34541.6838230375
"R.C3PR.ZHB",171.180416123571,27.15303811,172.297043456571,9276.54153333333,21.6158179861111,3051.83567398571,101.78286035,363.467005976429,307.224316985667,13684.5312435125
"R.C3PR.ZZ",1157.23478784286,346.0683312,548.358263267857,32021.0976824967,36.5419726163333,4624.76193514286,592.594885,756.323606423571,1161.39473062633,9776.58846475125
"R.U.GSG",504.994043857143,212.0148903,419.062593011857,29278.7613417778,20.5215888994444,2088.80586098571,96.43242325,404.300477236929,297.580214796,5588.06832309375
