"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-mir-1273f",-0.629353009723447,8.8757142618946,-1.18013310693807,0.262228836587402,0.965484393342877,-4.57140824987993
"hsa-mir-199a-1",-0.67246739581158,15.595205729679,-1.17982938521032,0.262344832393541,0.965484393342877,-4.57152805781588
"hsa-mir-659",-0.611209442031841,6.21505329258625,-1.17748967722265,0.263239752385168,0.965484393342877,-4.57245033481233
"hsa-mir-1290",0.793821463712392,6.4898149341901,1.17616134962464,0.263748892281673,0.965484393342877,-4.57297342154822
"hsa-mir-3187",0.734872573202824,3.93885145915679,1.17586962396075,0.263860812323337,0.965484393342877,-4.57308825072852
"hsa-mir-3657",0.773976031629121,0.38698801581456,1.17123749416134,0.265642914221536,0.965484393342877,-4.57490910943664
"hsa-mir-6130",-0.580753297945241,4.74799833567682,-1.16688342496608,0.267326617425802,0.965484393342877,-4.57661645962704
"hsa-mir-6853",-0.870478237360782,2.1585474524945,-1.16636238202762,0.267528660644157,0.965484393342877,-4.57682050088865
"hsa-mir-6797",-0.935784974019202,1.80122582034293,-1.16619685561988,0.267592871283445,0.965484393342877,-4.5768853090165
"hsa-mir-140",-0.617861591779338,14.5912442101973,-1.16554125623392,0.267847308272175,0.965484393342877,-4.57714193594308
"hsa-mir-6508",-0.773976031629121,1.58197551605495,-1.16519803728107,0.267980586315273,0.965484393342877,-4.57727624801399
"hsa-mir-6888",-0.754344801944598,1.67946926617514,-1.16328822932026,0.268723145136078,0.965484393342877,-4.57802314824761
"hsa-mir-199a-2",-0.66436242453028,15.5860980382829,-1.16198810117396,0.269229570635139,0.965484393342877,-4.57853115828465
"hsa-mir-4758",0.666666666666667,1.19498750024039,1.16041755000078,0.269842324033658,0.965484393342877,-4.57914434311876
"hsa-mir-6859-4",-0.666666666666667,1.19498750024039,-1.16041755000078,0.269842324033658,0.965484393342877,-4.57914434311876
"hsa-mir-3687-1",0.8468561271209,3.95299960875454,1.15935759235014,0.270256482787784,0.965484393342877,-4.57955787528616
"hsa-mir-650",0.722216623136484,4.83512990029251,1.15868596142683,0.27051916646521,0.965484393342877,-4.57981977884135
"hsa-mir-7156",-0.892690635037546,1.22032134914789,-1.15803377776497,0.270774434457046,0.965484393342877,-4.58007400474844
"hsa-mir-514a-3",1.01933520114519,4.43541937230323,1.15751167309379,0.270978924113217,0.965484393342877,-4.58027745801339
"hsa-mir-6718",-1.02346310929713,2.05968361790681,-1.15724481783346,0.271083488190041,0.965484393342877,-4.58038142293432
"hsa-mir-19b-2",-0.591467859697639,9.67193050351367,-1.15606649642326,0.271545575315045,0.965484393342877,-4.58084030252874
"hsa-mir-5787",0.631222444896963,6.98625324455075,1.15298838437064,0.272755572307205,0.965484393342877,-4.58203759285835
"hsa-mir-3917",-0.80098822232609,3.09276597684666,-1.15249448957265,0.272950110815659,0.965484393342877,-4.58222950917535
"hsa-mir-550a-3",0.646199818445287,5.10913381170293,1.15135253646074,0.273400323888229,0.965484393342877,-4.58267304102035
"hsa-mir-378h",0.652198251338468,6.1902149705096,1.15010346261846,0.273893429885826,0.965484393342877,-4.58315784981837
"hsa-mir-592",0.953951073242629,5.67008084914799,1.14935591667169,0.274188874426168,0.965484393342877,-4.58344783392052
"hsa-mir-4739",-1.05664166714744,1.79743914092625,-1.14920457038625,0.274248719511858,0.965484393342877,-4.58350652838451
"hsa-let-7c",-0.647276737325408,13.2124990801497,-1.14900050261859,0.274329427695916,0.965484393342877,-4.58358566106988
"hsa-mir-3116-1",0.666666666666666,0.861654166907052,1.14882763816443,0.274397809494247,0.965484393342877,-4.58365268665805
"hsa-mir-4788",0.912321864722069,1.31781509926809,1.14872869637122,0.274436954889463,0.965484393342877,-4.58369104688178
"hsa-mir-5684",-0.580108402653525,6.04084412396877,-1.14589050038252,0.275561707711342,0.965484393342877,-4.58479050900101
"hsa-mir-215",-0.85178748811397,17.4037930891336,-1.14420633432387,0.276230817081785,0.965484393342877,-4.58544207976121
"hsa-mir-545",0.582820411001346,2.70101643566597,1.14382870620847,0.276381019287232,0.965484393342877,-4.58558809037195
"hsa-mir-6887",0.974277379825848,3.54378035706036,1.14370415721504,0.276430572736601,0.965484393342877,-4.5856362405337
"hsa-mir-616",0.580897401731055,4.30524674065168,1.13557274060016,0.279680681414997,0.965484393342877,-4.58877234443544
"hsa-mir-1307",0.584407153842468,13.9256871910605,1.13545374154182,0.279728463491466,0.965484393342877,-4.58881813008933
"hsa-mir-1179",-0.723308333814104,1.46896353186951,-1.13516117792759,0.27984596432431,0.965484393342877,-4.58893068233933
"hsa-mir-4518",-0.676582447798018,2.68642259701849,-1.13457527760039,0.280081391142095,0.965484393342877,-4.58915602659744
"hsa-mir-6716",-0.611814653644693,5.27261134781483,-1.12219900539775,0.285090232952518,0.965484393342877,-4.59389802732584
"hsa-mir-3662",0.773976031629121,2.443629682962,1.12126362874522,0.285471576138136,0.965484393342877,-4.5942550102269
"hsa-mir-6770-2",-0.653119338500885,1.71653466973121,-1.11813499370685,0.286749936407049,0.965484393342877,-4.5954475941148
"hsa-mir-6131",0.599695768691334,3.74794652031761,1.11643261527615,0.287447372246425,0.965484393342877,-4.59609557424577
"hsa-mir-4745",0.861654166907052,1.09749375012019,1.1133252430897,0.288723764869998,0.965484393342877,-4.59727663011191
"hsa-mir-200c",0.672808185784543,16.5300596223925,1.11297320562963,0.288868642243501,0.965484393342877,-4.59741029355459
"hsa-mir-378a",0.615673047992662,16.9925803323197,1.11224462619672,0.289168658482216,0.965484393342877,-4.59768683404462
"hsa-mir-6785",0.773976031629121,0.915308849388279,1.10610680741915,0.291705583143531,0.965484393342877,-4.6000116602649
"hsa-mir-4680",0.615998968851649,2.85595154768407,1.10241250335451,0.293240717400092,0.965484393342877,-4.60140675708525
"hsa-mir-6715b",0.649489899786639,3.70968431957735,1.10111706993202,0.293780480447621,0.965484393342877,-4.60189520751817
"hsa-mir-4767",0.633488108816361,2.67568258675846,1.10070630922773,0.293951788594974,0.965484393342877,-4.6020500056712
"hsa-mir-548n",-0.807154589479426,3.20101643566597,-1.09795487686058,0.295101240271891,0.965484393342877,-4.60308588986658
