"","NM001","NM002","NM003","NM004","NM005","TB001","TB002","TB003","TB004","TB005","AD001","AD002","AD003","AD004","AD005","SA001","SA002","SA003","SA004","SA005"
"CCDC13",0.901027764251855,0.233527738902353,0.438320436555021,0.370781159032359,0.345131583205168,0.212709818781583,0.209768327479089,0.114826322724067,0.0450568535692395,0.125726829480189,0.18442942297495,0,0.0360189116625725,0.0419358073604494,0.0292583614282329,0.0621185006546714,0.969566711844717,0.536750486803547,0.409513720672524,0.330968115183917
"CCDC13-AS1",4.0745032091028,1.35774882130773,1.31062105572909,0.208621074864894,1.43330173994823,0,2.32834582195817,0.286118297184802,0.523928250348449,0.822358993637457,0.214457462600113,0.260496481186603,0.628250439341947,0,0,0.812614266912576,0.818294206639878,1.81202513822616,1.12781619310049,1.15456494477335
"CCDC13-AS2",0.71899180692561,0.838565046827737,0.809458266303137,0.644236764075536,1.06227312900511,0.654695008404663,0,0,0.161792781880179,0.677200865812191,0.529807956657583,0.160886344010455,0,0,0.3151879002018,0.50188216707867,0.673853571874384,4.66305242743075,0.4643702497047,0
"CCDC134",1.46133455622116,0.599109930324909,0.432074194056618,0.80944518665651,0.610639291130923,0.463712328975439,0.835069217974639,0.674786547082092,0.976555636086172,0.855033515585517,1.22366212181196,0.832358160429811,0.828464646002142,1.32163011946519,1.55299943137058,0.473969192941502,1.05832118073803,0.459517498204381,1.45863401628954,2.0202508275614
"CCDC136",0.428873630317555,1.326841645283,0.118591358768897,0.275065558319693,0.466891570560204,0.390521035567712,2.2185897950316,3.08453389234396,0.812701247915556,0.722850063192643,0.598787573022072,0.343462951115138,1.18566915245074,0.0141826160760193,0.217692776934842,0.966384897942045,0.930829230531227,0.468459529878805,0.0583144496689229,0.656672618736182
"CCDC137",16.4573974924789,15.2421752048366,11.7139739279721,10.3169604096463,13.9967988218402,16.4234126642258,18.3924912629367,7.40308193725317,14.2668326611834,14.5284454675064,17.2732360196831,24.7319578202287,43.87230965085,42.4685698080261,20.5520318157573,17.2953698661755,9.16345680690989,11.0279872662289,30.5933417051215,33.5674718632838
"CCDC138",2.83109986154466,1.52795241774021,0.770789877785471,0.935113711022913,1.58563785532851,0.884582104874522,2.34741325817075,0.927754216865714,0.899399640639479,0.941133170890311,1.41123273633189,1.29185447237453,4.85317786452583,1.63931900556284,2.92019500582903,1.88579481164161,3.32971129748362,0.777651690411054,4.08724160735955,3.63362993980831
"CCDC14",8.2887980990616,4.74912945165604,2.30806071263219,2.9264576822054,4.21264710449149,7.82114028702032,20.1380165454461,4.20468134023589,7.89033762708255,5.29345714593511,9.11614644265308,4.79310098925196,8.90187878171679,2.00991595091659,9.21958293084531,11.5306368889096,16.9116527925222,1.3020972046291,11.5287053361002,15.6349076408188
"CCDC140",0,0.0885453616250124,0,0,0,0,0,0.186591567557834,0.170839464798729,0,0,0,0,0.0596270904243706,0,0,0,0,0,0
"CCDC141",1.69220063666942,1.44195469465919,0.570240050949616,0.31562944306467,0.535744014218721,1.16351660690454,0.305886488019198,2.76702055929124,0.575072625201741,0.309010290656952,0.553489733997337,0.108187989723336,0.0621241844525548,0.423127243760024,0.00756957286428418,0.602661718700893,0.962906985576806,0.197099173446679,0.0892187660476821,0.376756025352012
"CCDC142",5.46820440368932,4.19099696732148,1.14330097424429,2.77180994962208,4.42420803547004,3.09421897776717,7.14232328551953,2.18872179954014,4.39462588864221,5.51825196796453,3.94304566289327,3.56592421484801,5.45234530189883,2.06146798377046,6.16403080990583,4.83487115751392,3.95350282394034,2.35077486036349,8.12293584685122,10.7947720199877
"CCDC144A",0,0.0207845495165648,0,0,0.0109705604301094,0.0202839673438444,0.0763768751449587,0.0218996320310003,0.0601525802762588,0.0104906254599602,0.01641467729766,0,0.0320577271249368,0,0,0.0621978866910151,0.0521938600071949,0.184924367058541,0,0.0441854779914644
"CCDC146",24.4147304093102,3.11252212553578,3.5923199611453,3.39623849971958,9.90478117527522,6.1191407595891,15.1395837391288,4.75290964438922,3.69891773746754,4.23484058672554,3.99000199082814,2.16364393669233,5.3920904773906,1.48846024135511,5.08648059636008,7.06442415867287,22.2929350640098,8.17738600860063,1.93594355825166,7.09633350463695
"CCDC148",2.73567614342427,0.159531886957472,0.417068435991555,0.214483703161733,0.757841195692669,0.467068999898448,0.341968076713899,0.126068030201787,0.269325789349322,0.241562503963495,0.283479562175017,0.306076459336963,0.153787002207246,4.05547996322425,0.374766100849701,0.716100165222005,2.16331649751136,0.310491051875267,1.3251541272061,0.734815900694389
"CCDC148-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177813551245921,0,0,0,0,0
"CCDC149",11.028726060528,8.70215875059413,6.47508083883702,4.93057733408092,10.1509683429542,6.64543836784893,11.2188701464434,5.20342224401538,5.05797226442681,7.62056631568462,5.65268313496345,12.3758242939097,2.91929763079327,4.62947661827878,9.24013326170777,9.04933828457987,7.93254285580586,3.16958092026091,19.4566098072585,17.45143419344
"CCDC15",1.32489460241892,0.833082467207535,0.151321556928588,0.743254504663351,0.879439945761732,0.760565436478675,0.855853958543497,0.622938514842509,1.06292481943682,0.56968706275921,0.530588756164982,1.10852932740751,0.663190650747531,0.615294481145801,1.94441881734888,0.938227380935742,0.890797587578316,0.806962963486569,1.41376601745573,2.36137886882667
"CCDC150",0.238300196132232,0.0444689829739569,0.089428030455453,0.153737020289146,0.0938869836158816,0.130193930506721,0.789814703255352,0.281128353485747,0.214496194718475,0.0897796595674749,0.280956392031837,0.277282834393426,0.857352309083256,0.389294574697923,0.647681786942909,0.354863181688495,0.558349333035881,0.346193392750076,0.831110189003705,2.26885833664004
"CCDC152",2.72338987961094,1.20592039599917,0.970052190880313,1.72057140701628,2.18232807722321,1.00875136994958,3.11252347701627,0.816825553829615,1.41264135750979,1.47819009487118,1.32652961263614,0.413155025987341,0.464997653166919,1.04409715394108,0.607050271573893,2.40581591914264,1.94675776042868,0.62268370290604,0.775124746894719,0.854547734675268
"CCDC154",0.367945944096458,0.137324116294748,0.331393913680472,0.633004521087089,1.23220773955567,0.804100532915083,4.45751385696915,0.723457492653493,2.18586405131683,1.17830168904269,1.35565306116457,1.77841458949759,0.317709487353207,2.91296434402253,0.64519294039483,1.5067918279523,0.827631201238689,3.81812690771829,1.04562785345419,1.36236204345993
"CCDC157",1.86851527989783,0.783271019722502,1.17883987690872,0.970575037581047,1.04023907938601,0.739748180893915,0.464239017718518,0.585691939215379,0.682497062429051,0.918213401024826,0.618591276905332,0.484766713393948,1.92906861472111,1.25909902094297,0.664784959814276,0.882129136459235,1.72583021792282,1.48932600236806,0.944456086462725,2.00533102937233
"CCDC158",0.416790786466472,0.388884748898717,0.288758824765923,0.0919276798370659,0.442103332473194,0.408712463489051,0.512986114680782,0.220633675975872,0.31744071958873,0.452959716121646,0.283498351832483,0.057393140018842,0.276834951994781,0,0.028109320588687,0.119357938322945,0.120192215941802,0.332691034194105,0.207069056465061,0.551148454448048
"CCDC159",15.0922441541825,12.9447141112399,15.6192502327528,17.8739744630176,22.3441741478348,16.8154796860726,30.3191623470304,9.76861097900018,15.3565807052713,18.8944947383105,15.9563833248761,29.5342429088588,16.7280202252071,8.89376187283829,14.1361773240507,21.7242030355663,9.75197363238617,20.4274229245379,23.0065760631314,32.6012444929006
"CCDC160",1.56064283318154,0,0.512461025823492,0.419513885572236,1.4411055606739,0.976992687224562,0.891818225124761,3.83568146740182,0.438984045210286,0.183741432738516,0.287500143449396,0,0.772042383010652,0,3.0786593083232,0.181564147557801,2.28541535833077,2.53040413031179,0.125995194792836,0.515933841019914
"CCDC162P",0.0739605104142514,0.322039751011093,0.129525699646213,0.212066193532387,0.218545641448987,0.314283635915358,0.42264206597799,0.63016023740824,0.266290138250496,0.232205342749822,0.381498183469376,0.0441330429900239,0.28383342988415,0.015490279301377,0.561988700956145,0.298289905723974,1.29392250085604,0.946556862470943,0.605065914810184,0.228206057891492
"CCDC163",1.42432785073382,1.6612032840205,0.534514182033211,0.561544536319197,0.350728429298286,0.843021035005165,1.30227519976257,0.420078277315496,0.961537932949561,1.14030874588892,2.30901727400193,0.573690572083217,2.30598990765529,1.07391971693646,0.936584186664138,1.19307854382394,1.33490868809921,2.88211242171042,1.28788904500698,0.847564902037683
"CCDC166",0,0,0,0,0,0,0,0,0,0,0,0.218659167541482,0,0,0.10709225245493,0,0,0.126750243254709,0,0
"CCDC167",17.7582805949183,27.8784761477185,31.3113174829077,43.8461684931954,30.2627128910887,17.9669141511052,22.5507619819026,24.3860825600585,32.7299443526244,24.6908974768002,27.4175617570299,53.7396954073104,41.5794885757954,137.968018086632,88.9689481933262,36.9909969962756,22.9837669997837,23.4000449085616,52.795731230631,51.0659499874173
"CCDC169",0.0493371825896781,0.0460338339660025,0.0185149955343205,0.0353659961674269,0.0485954200692361,0.0673877091346752,0.366513958072713,0.0485035301837149,0.0666132766278398,0.13940847076963,0.199954678256593,0.0220800260981301,0.159754013186401,0.294495426252923,0.713729883252255,0.0229594198219893,0.115599497776033,0.332777566439841,3.60075220932666,2.64228617563033
"CCDC17",14.4898250110943,0.344450073041548,2.07808833678853,1.55468676225876,4.54521559205105,1.72279037808374,3.48080941344667,1.3609862905585,1.12148236529939,0.956202195616612,3.43438834067737,0.702162524274594,1.6602306019626,0.521899164097911,0.849627143116958,1.33140979011225,24.5221274185561,13.0247302055439,0.596079155674178,3.2341476730047
"CCDC170",19.8423675563943,2.65657040449425,3.94347495638178,2.33550780588782,6.70742421380178,6.68192953007217,4.89781601163207,2.48167124541648,3.11762584942461,2.07348845109754,2.335958292789,4.12478844723255,1.94311963058319,0.995912440938341,1.31247959862841,2.13087491363713,22.5305757146602,5.26937657921814,3.41239853073552,2.63940594693257
"CCDC171",0.727311594443847,0.486832340301993,0.261074600428636,0.272010376210211,0.474988958076101,0.712660956501094,0.505968555181104,0.435230892466845,0.555037694387281,0.268057984295259,0.326223501824267,0.53777611394365,0.688308244681671,0.213590406723866,0.332697480536619,0.706350856770098,0.874291556369406,0.246104909678179,1.14372377460978,0.84677530982691
"CCDC172",0,0,0,0,0.341967770857588,0,0,0,0,0,0,0,0,0,0,0,0,0.0720544018502219,0,0
"CCDC174",16.21397212014,11.7899890064185,11.4555397875706,12.4341676705008,14.8549646960185,17.8982765015392,15.7873432398183,9.39480680649445,9.09089099782979,12.3708048612167,11.7140762450681,11.7154633755231,12.5467730531127,9.90298777179494,7.34604720491399,17.4511196443821,12.4794463671046,7.04959218102031,15.9712712244293,14.0143428071759
"CCDC175",0.0422520735595042,0,0.0634245339687207,0.0908616945559364,0,0.038473625690447,0,0.0415381385325944,0,0,0,0,0.0304027553629838,0,0,0.117973874179656,0.0791989850591356,0.087688847534704,0,0
"CCDC177",0.0385542593742391,0,0.144684374476709,0,0.0379746132917895,0.105319480369258,0,0,0.0347030428853468,0,0,0.34508620415442,0.138709845128104,0,0,0.035883014815046,0.108401480267454,0,1.64345095187815,0.407861616071697
"CCDC178",0.175521350645622,1.08087802966026,0.131737438289047,0.603924626911305,0.760682848094448,0.191790144526121,2.32696985944947,0.517666677466951,0.15798837943231,1.48787355478495,0.439747525096423,0,0.227335560676315,0.0220567007687798,0,0.42473676974413,1.38181795486586,0.218563450158348,0.045345102763457,0.371364528284745
"CCDC179",0,0,0,0,0,0,0,0.0679714994169727,0,0,0.0509474418012276,0,0,0,0,0,0,0.215236262130637,0,0
"CCDC18",1.14087082304814,1.06448433591427,0.660263997611971,0.758683530399542,0.649861208332537,1.16400921347241,1.69662144951165,1.55401506510177,0.989791136208153,0.789735715572158,1.16479837529866,0.848912062219872,1.9781230087834,1.08820202519239,1.5305153624505,1.16416981108641,0.760067190628901,0.570538179356233,1.06531998461666,1.45411532686431
"CCDC180",0.322855251708186,0.0803303000405265,0.0646183477839108,0.216001209004421,0.127200506837216,0.0783955977224646,1.05776177452348,0.444359934514482,0.387473302220052,0.121635798284649,0.586830739337489,0.154120999148181,0.170362576307116,0.175808776692441,0.396288511286964,0.180291671553691,0.504310717837507,0.357357514022086,0.139013520886769,0.569242183424054
"CCDC181",4.12312733410184,0.25647101456558,0.913646939888429,0.506665698624627,1.66313268626628,1.07268891111602,0.179514798603413,0.347439315578038,0.106036136395412,0.369854588792946,0.260420094623518,0.210884145997143,0.169532753724032,0.320746114516092,0.309852888252451,0.621302254082046,4.67393601159023,0.611216467716325,0.507233455900044,0.830821859918089
"CCDC182",0,0,0.450983891226033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207838908194056,0,0
"CCDC183",2.06710144491113,1.05201796783843,0.141041970643728,0.606168228016527,1.48074436164348,0.598897138370174,3.65107574945089,0.923715248487065,1.0994554950494,1.1504719254423,1.59243414245376,1.68199359647294,2.16348558443163,0.885545687333966,1.0709225245493,0.874491654758289,0.968664509569428,0.585001122714039,3.39834591829349,2.73345717694204
"CCDC183-AS1",1.14877473426327,0.504404256163943,0.355028531301858,0.823467427945335,1.13150341884597,1.47676803656073,1.69907070279165,0.930064339046657,0.912372959009977,0.509177851327355,1.04568236374255,2.9032365581367,0.680736296107312,0.254752120614432,1.71814393293156,0.817609381154564,0.633326334840028,0.70121676905371,1.92034419691378,2.05524818752474
"CCDC184",1.48309775153939,0.329475622866614,0.795098625573712,0.404997198336053,3.06072389075585,0.900313175158317,2.74430397987636,1.87462001282973,0.635690430777575,3.19289974577417,0.676532039266762,0.82176769930176,1.4228968922576,0.665613841202403,1.42414401424952,2.16910702696681,2.91235794729941,2.12527346114334,0.821038332427955,0.840511142449985
"CCDC185",0,0,0,0,0,0,0,0,0,0.0740430493214938,0,1.75908155262528,0,0,0,0,0,0.0815749980966432,0.30463684591793,0.519770014143051
"CCDC186",20.3833375243441,12.6897082868704,6.80085113350863,8.55800750092216,11.1856920362576,16.922836594465,11.0606232373333,7.02204151482403,10.2836990976447,7.40516233068078,12.2936777848901,11.7898941776271,3.61127758825962,4.07894780549784,6.02210464989306,11.5739476826129,15.9090256582806,2.87945097392828,31.927514314274,27.9281324269865
"CCDC187",9.38918712573444,0,0.69042028596444,0.386542058445321,1.43719305688926,0.72209008279926,0.0362525950750352,0,0.0571033347812396,0,0.794711934986374,0.539442447564467,0.365191940083088,0.13951308015287,0.111242788306518,0.118089921665569,10.4348207527019,2.99532544162022,5.32659992308332,4.44623724945049
"CCDC188",1.32676809042493,0.530543544125417,0.237096416168337,0.905768616576419,1.55573895754569,0.747883864910538,6.20979110733179,1.42857341016017,1.13736775349938,2.14225806806497,0.977663840082179,0.226199138836016,0.454611733797595,0.31757500511287,0.276962721866197,1.76406075184,2.13166923422488,0.721165177138859,0.734494715099147,0.835461049378838
"CCDC190",0.584730106512134,0.0606199742381045,0.08127200188873,0.139715873643567,0.341297155752884,0.0591599821227988,0.346515402381417,0.0638722108691929,0.0584801042363413,0,0.255332565277019,0.0581524716900114,0.124665589754355,0.0408219314832797,0,0.04031236211055,2.11089496349958,1.30342493265017,0.0279744871715995,0.143189831968757
"CCDC191",4.42268191726414,0.897708498831141,0.861889971136824,0.834283509204652,2.91941078558002,1.62500153012471,3.33427573282809,0.625494802911992,1.70410310801497,1.35930638659574,1.55515717633715,0.84727796777864,1.45160720697488,1.14079421711527,1.25171156286108,2.58529696479475,4.62497680372668,0.966180872547922,2.98674095205882,3.11914035513233
"CCDC192",0.0473590579242379,0.066282230606945,0,0.0678960643120288,0.0466470356252794,0.04312391118659,0.378881946061045,0.0232794149861037,0.106570807274578,0.0223031714140672,0.0872444076079181,0.0847789987236765,0.119271317558529,0.0446349360982548,0.145327127725591,0.0440777699975099,0.0665787913758984,0.122859686515065,0,0.031312918167349
"CCDC194",0,0.113452918100223,0.0912624515930008,0.348645778205584,0.598830440370527,0.33216143808766,3.33523874690324,0.239079240784887,0.656688349984255,1.0307395531112,0.179199750045947,0.217669759543557,0.78744512080416,0.687600180753432,1.70572275403327,0.679017049577024,0.683763183225478,3.78530138226731,0.314132815976709,0.964749591861898
"CCDC196",0.0516941047460943,0.0482329494712716,0.0387989774967358,0,0,0.0470712906812265,0.236321822079389,0.101641254658788,0,0,0.114276467727281,0,0.111590491630471,0,0.271936723130184,0.192449846689993,0,0.10728459191806,0,0.478508374033458
"CCDC197",0,0,0,0,0,0,0,0.551337518749149,0.0360566771047256,0,0.0295178718709224,0,0,0,0,0,0.0750865408660028,0.0415677816388112,0,0
"CCDC198",0,0,0,0,0.218245303874847,0,0,0,0.0664810468834267,0,0.0544248439214214,0.0330542946810303,0,0.0928139501887363,0,0.034370766824673,0,0.03832119127261,5.05648787018121,1.8556956189776
"CCDC200",2.03895025791818,1.46341020817992,0.941743274804039,1.46156515678693,2.62623264335261,3.99886182662731,10.0381601973916,1.54192156264961,8.89403881014668,4.87495691364462,7.16554953831585,2.52691722800857,4.28856298606571,2.26658347520733,5.91299246044923,5.98499366363562,2.05794094250937,9.60244060766216,8.10389326819292,5.39246221287789
"CCDC22",33.1378853396634,30.6593284789391,16.8771699017181,20.6100687267864,28.936852087998,26.1808039193221,24.4263755679128,14.5779496132992,23.1854086261712,26.8840848898693,19.3911770975885,53.6508024814865,17.2322187288473,27.819899541157,28.9315546269432,25.3992249736428,17.0946700497071,14.1592499718731,28.5067392343009,22.370443580207
"CCDC24",11.8693368960565,6.17435170831039,6.38575561941227,7.30350444370662,11.5874275388023,4.01709767860542,12.8450147635213,3.71748750426951,4.44366246989346,3.36372508233554,6.65642433102268,13.5383500215912,42.3253889905419,24.8811223712633,12.8929304584176,5.86564565302367,9.35218764287877,8.06577443721168,36.0910978241175,35.6969919016158
"CCDC25",27.2936493201845,21.348444342301,13.7640171745077,17.9061525384037,29.9641193936347,26.803653819046,29.6265012393501,32.7297129868657,16.7381361680547,17.7165950400028,16.7021500755687,13.7680316655006,27.8711907192379,12.5455208105364,17.8063992867394,23.7675816375465,26.6242447238232,5.86897751387202,23.965169991437,27.8198094505784
"CCDC26",0,0,0,0.217248262171337,0,0.275968713599146,0,0.29795025684282,0.545594456189926,0.570910880294676,0,0.542537784125482,0.218076906889373,0.190425613968056,0,0.846218616296179,0,2.51594467813858,0,0
"CCDC27",0,0.0409245292167835,0.0329200247041129,0.0314407169410095,0.0864036086976407,0,0.20051353728662,0,0.157919614087617,0,0,0.235552313238376,0.0631212809930066,0.0275588755797077,0.0384553246029671,0,0.0411076342472336,1.5019696942805,0.453253660484348,0.116000903047595
"CCDC28A",39.9758999729967,23.0250450691966,24.3126333603958,36.6181625267805,36.4266778173113,27.3158933132303,20.1452410491324,9.35101639421386,22.9307227754609,20.4237243793866,14.066958596738,24.2311161654261,26.0367992859074,11.3677178397828,14.8709786205979,26.9914879657771,24.8112384777833,20.2235660400953,32.5636764027143,27.9705741818773
"CCDC28A-AS1",0.159112413851712,0.148459114540358,0.119421721196367,0.114055337639952,0.156720229723287,0.289767149279103,0.484926159911589,0.104282589894987,0.190958059666474,0.149864106077352,0.429902558251675,0.0949441122219594,0.801432632818444,0.499867236666146,0.465005833027984,0.197451010469108,0.397662272349555,0.550362898342813,0.411059323011628,0.911751834677379
"CCDC28B",1.24987529227185,2.68730845239214,1.38674633219375,3.19421576978847,5.78074214388826,2.12775877731515,9.06764521465957,35.5805026634625,3.91312774779967,2.96865960943251,3.60392621679867,2.04288241464438,3.55832127277664,4.37048284757962,2.38223412943221,3.99560453945577,2.75026283404545,1.40976003619999,1.89527857728314,2.29953121457612
"CCDC3",9.4678982434656,29.8193398217832,5.8468117216061,8.79134171726248,24.3172637913555,22.8807875852961,132.588135774439,52.7841469882733,12.1539411216858,35.0306729091812,10.9212834782091,1.89511835495566,25.2385656343901,0.65261820921857,5.25378245442916,34.4296638076659,10.1464967310597,1.65817959461066,44.0174327588335,46.6990434252993
"CCDC30",2.44398411821898,0.605516208087875,0.860166386693712,0.544376479501011,0.938415557270891,1.30759587102968,1.0257494347706,0.447958783003558,0.621427273043249,0.897362190368115,0.66135250734179,0.160665895136244,0.91406663790301,0.138811580551177,0.230014018289769,0.963835539671078,2.13525943960924,1.27520926415716,1.37336596629502,0.985982840565204
"CCDC32",8.95122346720711,9.08268947805549,9.32168993765955,14.276572820664,10.4697669081853,9.22053413250831,14.0665603638476,6.26998167140991,5.84138186682733,7.37707188833231,9.60534288249405,10.1150729412319,5.83707584921797,3.16362886772745,7.0631836733633,10.0493109700239,8.54656528429265,6.7342113973494,8.81642850558365,9.83930768688299
"CCDC33",3.02543194993024,0.0201633252112178,0.210854059852586,0.139416255096684,1.10683706003025,0.157421638530755,0,0,0,0.0203541474545481,0.270709071541063,0.096712941011512,0.0155497807887879,0.0543125193035816,0.208414355400828,0.0201129564343282,2.55194606622392,2.10791719381373,0.0558289926263391,0.200035869000182
"CCDC34",5.4200873879809,2.86063154039055,1.89020186667799,4.78787137791797,4.90719687047538,2.94129235397283,5.25597386226754,3.28321960443572,4.82939092833922,3.97059309004942,2.29953743768638,11.2217815219761,39.7884833989126,24.3892212160893,13.8241734102771,5.19742014654169,5.5416161824196,3.35188758732655,9.61790415992798,12.8866959065071
"CCDC38",0.461459395257779,0.12916877739058,0.173174028065711,0.297705975751677,0.090904311841021,0,0.105479073134747,0,0.0415363838999772,0.0869274723287829,0.0680076899144035,0,0.0664092240785038,0.057988796010879,0.0404584353865218,0.0858974058136934,0.172995607891048,0.622505487764968,0.119215831134836,0.0610216542076358
"CCDC40",5.91915543746218,1.32186032333479,1.35463444939163,0.695570988656422,2.90552414341744,1.46673983120894,2.43980663027256,0.763165799905539,1.04810875310438,1.59027679246261,1.64456968491252,1.04223676391944,2.37396189926274,0.195101447532028,0.714635830055525,1.13793384463901,4.96551325632436,2.35619975544742,4.5875566236926,5.13263504577466
"CCDC42",0.117431837365672,0.219138484196498,0.352553563910616,0.673422144064973,0.462665208408634,0.106930339136741,0.268422346345818,0.230895173547531,0.634208850749543,0,0.778794543717528,0.420437146620184,0.168997690408079,0,0,0.218591067671555,0,2.43714961538551,0,0.155287443409672
"CCDC43",20.7386931680747,16.4652129278811,12.1127213815885,16.1633519958233,22.4324459782281,22.0429041902495,18.2720539955461,37.736835430287,12.8293805848888,15.1294053581552,11.3919242411108,12.55500440009,17.3645522118086,12.3671549816148,16.7280302291152,18.5999221274455,16.1854868755184,6.72997549778976,49.4860565726003,49.5627693738706
"CCDC47",110.046329690935,83.2444102307727,68.2186825657681,42.9911007390268,65.5296628365465,116.885004875298,53.5600104649755,67.9653059354803,75.4097121898587,66.7791230079398,62.0769016482695,113.521181653716,59.0120637590882,27.1377365456183,86.8225423882007,70.5312317673389,112.854443035303,23.4466020913381,176.380956570687,169.928344778342
"CCDC50",39.8680956940251,29.3162340370977,26.3883394814823,25.8467789747105,32.647194164757,43.0625641778167,53.5559587043495,27.9733106467918,29.6242583622607,36.5688467538583,23.1658529048528,8.36608988854367,15.3654508789959,8.42526134523191,13.1748542284352,44.9686421702488,43.8341748504287,4.68170463714047,15.6492774150484,26.3362656700155
"CCDC51",12.6237948179871,9.68460559866578,5.79014405800569,13.623800110381,16.8549800782289,7.40782133694236,11.3817379681728,6.48103368603556,5.23951039746028,6.80374784615638,6.35648560961154,11.6757718170476,9.33585436104917,10.9722924015313,14.5112564092039,5.22184490496816,4.79823898868058,4.00263926067501,22.2855302393081,19.4754365194914
"CCDC54",0.80819003861187,0,0.10109775339375,0.289664349561782,1.45940531382531,0,0,0.39726700912376,0,0.507476338039712,0,0,0,0.0846336062080248,0,0,0.504967964888323,0.139774704341032,0,0
"CCDC57",5.52456258462161,2.89660877352857,2.65015919347844,3.28470391667814,3.88818365212432,3.11585246641162,6.32527946282316,1.57963490008253,3.73176404987977,3.61532405507471,4.10746198730439,1.81991789913648,4.74601673962366,3.40263957557389,2.26964953345056,3.75710793296657,4.73153523116701,2.97445145157518,18.2697527849033,29.3399365757818
"CCDC59",38.8016191785421,32.6887545660826,55.9831171514934,57.5855095679345,43.6912565667817,34.6456797175451,44.6687239591458,35.1831915440097,23.905450553574,21.9987435463079,19.0150613275974,24.7830752743862,58.347291679025,30.8298179174965,37.569863799317,38.3045733627338,38.3957789832835,14.4637427115887,32.8463290817702,48.1963424901709
"CCDC6",60.4169681614779,39.6126004289421,24.9550457079359,14.1669992986827,34.6070667569857,46.118530607108,32.4012300247544,20.0939276411587,30.4092457509734,27.6571281311671,25.3924825492032,37.9245942236693,13.3094312560854,15.2127687973922,40.357342281863,27.1721827083837,27.7315100979509,5.66757504673752,234.853855082581,197.983057591107
"CCDC60",3.84986243672003,0.0780890575659985,0.502523792628369,0.209974702394513,0.989212558232631,0.228625002286134,0.286953450453782,0.0822785033170934,0.150665066541937,0.078828078981772,0.43169791848598,0.0374552428179025,0.030110800535984,0.0525857392322895,0.0366887550585277,0.194734970096707,3.37285311715117,1.8237823737454,0.0540539987003784,0.442688107555628
"CCDC61",10.7691196128119,8.03846248520756,3.58672292534947,6.10326593513113,9.5464896352419,4.35144656650676,11.4232449191446,3.54007940315606,6.30069924276273,7.10021997317428,5.35646791997077,5.69307964081079,4.06821991862754,5.81491699510051,7.55345730527444,7.0474061344641,5.39346576023253,6.63514109962031,6.82496325356535,6.23029688420103
"CCDC62",0.185881845403583,0.208123453171634,0.223221601682857,0.0532977060065258,0.0732348779277213,0.203110937009102,0.552348450533375,0.475126579738286,0.234239538258161,0.140062065167981,0.273943818954261,0.465854440415793,0.374506986975339,0.163510487991017,0.22816057474834,0.10380177631302,0.0696848805592948,0.732971201482151,0.528238558201092,0.393285053818731
"CCDC63",0.0545630838250653,0.203639349442837,0.0409522879229506,0.156448156311541,0.0537427522119336,0,0.249437483270936,1.23374597046658,0,0,0,0,0.0392612231692542,0,0,0.0507826625910397,0,1.92505953207151,0.211441682225947,0
"CCDC66",10.8262579273043,5.71209596046568,2.70854700459227,4.665541016383,6.85510069580994,7.45225825963737,14.9509208535491,7.98249465095441,4.46637316214311,4.06665615851787,6.98041040736533,4.67206998272088,5.63391491107724,1.72083258665777,3.95496567819165,10.0161799555313,10.1767846916635,1.70520111428996,9.15655726186306,12.1006281741847
"CCDC68",13.5348510138987,2.89406132110853,8.63478775995561,14.8563161025247,11.6093931627594,5.21222756100968,1.61133211583074,0.80391335476933,6.8274686460675,8.07382606228553,2.49337742456375,0.58049075958022,0.121738630078852,1.15161205509188,1.58222341507388,8.81795908243993,16.358537898227,0.994849758179664,5.791349958345,10.2540497456116
"CCDC69",106.666814525161,98.9937142967639,78.3848845785503,90.7806196124715,86.1816750023161,99.2451065017689,78.6328175724795,233.985825717524,62.3136947853365,66.3224380609304,97.1663972529153,16.8183519801771,22.3293296233683,13.356468255059,14.6437151797112,82.6272627565195,66.7506200420067,41.1628688747604,85.6248586281941,88.2203595293938
"CCDC7",0.852042947189942,0.425890070966017,0.42252697933904,0.599856954905474,0.419616430878115,0.692721315630582,1.54762694424931,0.717982236362957,0.712150846279047,0.515904745654602,0.426041191153873,0.285988115704911,0.733522059938171,0.258117723793258,0.386853960929953,1.14703068835315,0.812811627733448,0.410499985703652,1.06129877112373,1.06635009620444
"CCDC70",0,0,0,0.369547803277861,0,0,0,0,0.232019385046396,0,0,0,0.0927393401000369,0.161960714038378,0,0,0,0.13374126386588,0,0
"CCDC71",48.4331909738976,32.1708386826037,27.4325451646016,40.1386482108007,39.9019680367497,38.609733391382,33.5414029535721,13.8065258045222,20.8251972161115,26.2006973171081,21.6258378422283,31.5059658156085,21.8948727466328,22.5125392513346,20.6793883802417,28.655201921346,16.7058120444336,14.9467623536541,31.2812090066991,36.4277810716096
"CCDC71L",14.110042367749,63.9679223618165,55.7636263972636,7.34356002430729,13.1270960473423,23.8394105928459,26.4252305114346,29.7715367391919,26.7245790460132,23.9665011960503,12.0574363367435,12.9902648850354,20.4595205829843,10.0874320972482,26.6963548817195,19.3786013039898,34.3607341903098,39.1514518111602,7.68874603693662,15.0836661809842
